,Title,Lyrics
28,Heteromagnes ,"Heteromagnes
Wąs
Zajebisty

Ogolona twarz, pięćdziesiąt kilo wagi
Zadbane paznokcie, depilowane nogi
Co za czasy, Jezu miły
Nie odróżnisz chłopa od świni
Spodnie obcisłe jak babskie rajstopy
Jaja się czują jak w chowie klatkowym
To nie tak, to nie tak, nie tak
Nie tak w Biblii pisali


Sikor, wąs i dres
Nie spuszczaj oczu, nie wstydź się
Oboje wiemy czego chcesz
Wóda, sok i seks
Wiesz, że nie musisz czaić się
Heteromagnes przyciąga Cię

Hetero-, hetero-, hetero-, hetero-
Hetero-, hetero-, heteromagnes!
Hetero-, hetero-, hetero-, hetero-
Przyciąga Cię heteromagnes!


Popatrzcie w telewizor, kiedyś Schwarzenegger
Teraz w złotej kamizeli śpiewa Justin Bieber
Co się stało ze Stallone?
Gdzie jest Rambo i Commando?
Dobry Boże, co się dzieje z tym światem?
Popatrz tu z nieba i przypierdol granatem
Kto nie skacze jest pedałem
Kto nie skacze jest pedałem


Sikor, wąs i dres
Nie spuszczaj oczu, nie wstydź się
Oboje wiemy czego chcesz
Wóda, sok i seks
Wiesz, że nie musisz czaić się
Heteromagnes przyciąga Cię

Hetero-, hetero-, hetero-, hetero-
Hetero-, hetero-, heteromagnes!
Hetero-, hetero-, hetero-, hetero-
Przyciąga Cię heteromagnes!


Walniecie setę czystej to się wam przejaśni
Koniec metroseksualnej baśni
Każdy dobrze wie, że jaja najlepsze są
Z wolnego wybiegu w dresie
Męczy nas już gender sranie
Pora zapodać BFF przesłanie
Po to chłopu dali wąsy
Żeby one kurwa rosły!


Sikor, wąs i dres
Nie spuszczaj oczu, nie wstydź się
Oboje wiemy czego chcesz
Wóda, sok i seks
Wiesz, że nie musisz czaić się
Heteromagnes przyciąga Cię

Hetero-, hetero-, hetero-, hetero-
Hetero-, hetero-, heteromagnes!
Hetero-, hetero-, hetero-, hetero-
Przyciąga Cię heteromagnes!
Hetero-, hetero-, hetero-, hetero-
Hetero-, hetero-, heteromagnes!
Hetero-, hetero-, hetero-, hetero-
Przyciąga Cię heteromagnes!"
29,Historia wujka Wiesia ,"Opowiem wam historię, co zmrozi w żyłach krew
Jak wujek Wiesio na chrzcinach upił się
Leżał pod stołem i rzygał rosołem
Tak wujek Wiesio na chrzcinach urżnął się


Antoś kończy roczek tydzień po ślubie
Brat prosi, więc zgoda, krzesnym zostanę
Czy coś się na krzest kupuje? Boże, oby nie
Bo za szkody na weselu jeszcze nie zapłaciłem


Opowiem wam historię, co zmrozi w żyłach krew
Jak wujek Wiesio na chrzcinach upił się
Leżał pod stołem i rzygał rosołem
Tak wujek Wiesio na chrzcinach urżnął się


W kościele nuda - gdzie jest wóda?!
Pierdnąć mi się chce
Czy ta godzina się nigdy nie skończy?
Antoś mordę drze

No nareszcie ogłoszenia parafialne, do widzenia
Jezu, jeszcze śpiewają, z nudów zesram się (jak Antoś)


Opowiem wam historię, co zmrozi w żyłach krew
Jak wujek Wiesio na chrzcinach upił się
Leżał pod stołem i rzygał rosołem
Tak wujek Wiesio na chrzcinach urżnął się


Mama mówi: ""zapłacone, jedz, zmarnuje się""
Rosołem się już najadłem - ""mamo, pić się chce!""
Wóda leje się litrami, sanki dzwonią dzwoneczkami
Co ja robię na podłodze, rosół wylał się


To była historia z wujkiem Wiesiem w tle
Bo tak naprawdę to ja urżnąłem się
Leżałem pod stołem, rzygałem rosołem
Tak na tych chrzcinach to ja bawiłem się"
30,Hot Dog ,"Jesteście gotowi na disco?
Jesteście gotowi na polo?
No to myk!

Chwyć go mała w dłonie
Niech w rączkach Twych utonie
Masuj bejbe bułę
W tej bule ma parówę!
Zimne ognie Twojego języka
Ślizgają się po skórce pieczywa
Niech majonez na kiece nie kapnie
Lepiej będzie jak go na raz chapniesz!

Zawsze w lato pod dyskoteką
Ze straganem stoi pan
Kabanos, serdel, parówka drobiowa
Kaszanka zwyczajna
Co zechcesz wpakuje do buły
A Ty to wpakuj do ust! Ło-o-o!
Hot-dog, hot-dog
Hot-dog, mniam, mniam, mniam
Hot-dog, hot-dog
Hot-doga pan da!

Lato już minęło
Pan hot-dog już nie stoi
Ucichły dyskoteki
Nikt imprez już nie robi
W moim sercu wciąż gra muzyka
Disko polo w myślach bryka
Tylko czekać na otwarcie sezonu
Disko polo zapanuje znowu!

Zawsze w lato pod dyskoteką
Ze straganem stoi pan
Kabanos, serdel, parówka drobiowa
Kaszanka zwyczajna
Co zechcesz wpakuje do buły
A Ty to wpakuj do ust! Ło-o-o!
Hot-dog, hot-dog
Hot-dog, mniam, mniam, mniam
Hot-dog, hot-dog
Hot-doga pan da!"
31,HWDP JP 100% ,"Jak co tydzień na melanżu u grubego na chacie
Łysy pali lolka, młody się zesrał w gacie
Rapsy lecą z boomboxa, sąsiad dzwoni po pały
HWDP z mlekiem matki wyssałem
Psiarskie wchodzą na kwadrat, łysy lolka wyrzuca
Jak dropsy w kiblu spuszczam, jednego zarzucam
Gruby faka pokazuje to się psy wkurwili
Za obrazę policjanta wtedy nas przymknęli

HWDP, JP 100%
Tak śpiewa cały Grochów po nocy
JP 100%, HWDP
Tak śpiewa cały Grochów, całe dnie (x2)

Jak co wieczór z ziomeczkami zamulamy pod blokiem
Jakiś frajer zgubił drogę, już ma pizdę pod okiem
Nabijam lufę, ściągam chmurę, jakoś śmiesznie mi weszło
Po piorunochronie się wpierdalam na czwarte piętro
Mam papiery kaskadera jak ten ziomek z Youtube'a
Najlepsza guma to była Huba-Buba
Ktoś zadzwonił na psiarnie, przenosimy się na skwerek
Wszystkie piwa najlepiej smakują z butelek

HWDP, JP 100%
Tak śpiewa cały Grochów po nocy
JP 100%, HWDP
Tak śpiewa cały Grochów, całe dnie (x2)

Jak codziennie zza firanki rudy przez okno filuje
Nawet jak go nie pytają to się psom pucuje
Pod żebro kosa każdemu, kto konfidentem się urodził
Po grochowskim rejonie długo taki nie pochodzi
Pamiętaj słowa matki PSM, HWDP
Nigdy tego nie zapomnę, będziesz dumna ze mnie
Wyciągam puchę przed komendą, napisami zdobię murek
JP 100%, cały Grochów tak rymuje

HWDP, JP 100%
Tak śpiewa cały Grochów po nocy
JP 100%, HWDP
Tak śpiewa cały Grochów, całe dnie (x2)"
32,Jagiełło ,"Pod koniec tygodnia, zazwyczaj w piątek
Wracam do domu, włączam komputer
Odpalam internet, wchodzę na portal
Wsiadam w samochód, do bankomatu i...
Jeden banknot, by zakochać się 
Za 100zł mogę każdą mieć

Kiedy trzymam go w dłoni
To widzę jak śmieje się do mnie
Władek puszcza mi oko, wręcz zachęca mnie
On pogonił krzyżaków, więc wie najlepiej 
Na co wydać go mam

Sobota wieczór, przyjechał kumpel
""Co dziś pijemy, czy wódę siepiemy""
Pukam się w głowę, wskazuję monitor
""Kacpi chowaj 100 zł, wchodź na Odloty""
Jedna dama spodobała się:
""Kacpi zadzwoń, może odbierze""

Kiedy trzymam go w dłoni
To widzę jak śmieje się do mnie
Władek puszcza mi oko, wręcz zachęca mnie
On pogonił krzyżaków, więc wie najlepiej 
Na co wydać go mam

Kolejny wieczór, dzwoni dziewczyna
""Jakie masz plany, może chcesz iść do kina?""
""Potem chodźmy do klubu"", ja śmieję się w duchu
Przeliczam forsę i wchodzę na Roksę
Nawet jakbym wygrał milion w totka
Cichodajki z netu to najlepsza opcja

Kiedy trzymam go w dłoni
To widzę jak śmieje się do mnie
Władek puszcza mi oko, wręcz zachęca mnie
On pogonił krzyżaków, więc wie najlepiej 
Na co wydać go mam

Kiedy trzymam go w dłoni
To widzę jak śmieje się do mnie
Władek puszcza mi oko, wręcz zachęca mnie
On pogonił krzyżaków, więc wie najlepiej 
Na co wydać go mam"
33,"Jak już coś jebać, to tylko wódę ","Niektórzy jebią Tuska, inni Kaczyńskiego
Wszyscy PZPN, a mi nic do tego
Powiem jedno słowo, co ja wiem:
Zamiast jebać - napij się

Jak już coś jebać to tylko wódę
A po wódzie damy w burdelu
Jak już coś jebać to tylko wódę
A po wódzie świnie w kabinie


Wisła jebie Cracovię, Cracovia nie jest dłużna
Falubaz - Stal Gorzów, Unibax - Elanę
Powiem jedno słowo, co ja wiem:
Zamiast jebać - napij się!

Jak już coś jebać to tylko wódę
A po wódzie damy w burdelu
Jak już coś jebać to tylko wódę
A po wódzie świnie w kabinie


Ktoś tam jebał cyganów, ich zjebała prokurator
Większość jebie policję, a bełt jebie okrutnie
Czy rozumiesz, o co chodzi nam
O nic właśnie, kurwa mać!

Jak już coś jebać to tylko wódę
A po wódzie damy w burdelu
Jak już coś jebać to tylko wódę
A po wódzie świnie w kabinie"
34,"Janko, Janeczko ","Janko, Janeczko, czy pamiętasz chłopca z lata
Który taczką wieczorami woził gnój
Janko, Janeczko, w sercu rana ciągle trwa
A chłopiec na redlinie cicho łka


Mej rady wysłuchaj, mój przyjacielu
Żony nie szukaj, po prostu ruchaj
Dziewczyna z miasta nie dla Ciebie
Studia i praca w biznesie też nie dla Ciebie
Bo żeś wyrósł w chlewie


Janko, Janeczko, czy pamiętasz Zduńską Wolę
Białą Corsę z rejestracją EZD
Janko, Janeczko, utracona miłość ma
Serce, ból, a Corsę trawi rdza


Mej rady wysłuchaj, mój przyjacielu
Żony nie szukaj, po prostu ruchaj
Dziewczyna to jest wróg śmiertelny chłopca, nieszczęśliwego
Co chciał oddać serce z miasta hipsterce!


Janko, Janeczko, łapy zdobi milion sznyt
Każda z nich to łezka w serce me
Janko, Janeczko, sznur już w szyję wrzyna się
Chuj Ci w dupę, nie spotkamy więcej się


Mej rady wysłuchaj, mój przyjacielu
Żony nie szukaj, po prostu ruchaj
Dziewczyna nigdy nie zrozumie chłopca i zwierząt nie kocha
Leniwa jak świnia, stąd tak się nazywa

Mej rady wysłuchaj, mój przyjacielu
Żony nie szukaj, po prostu ruchaj
Kto daje i zabiera ten się w piekle będzie smażyć
Że pozwoliłaś, że chłopiec marzył"
35,Jebać studia! ,"Pytanie, skoro nie biorą do woja
Po co męczyć się po szkołach?
Średnie lub zawodowe
To aż nadto na budowę

Jebać studia!
Studia - syf!

No chyba, że za granicę
Ścierka w łapę i miednicę
INŻ i MGR
Myją gary w IRL

Jebać studia!
Studia - syf!

Kochani - jebać studia!"
36,Już polane stoi szkło ,"Pierwsza lufa nie weszła mi - w gardle bełt, a w oczach łzy
Po co się z piwami czaić, lepiej na start gołdę walić
Pękła ćwiartka - mało mi, młody wstawaj - tam są drzwi
Na CPN po 0.5, dziś zajebać się mam chęć
Styknie szkło popity brak, chuj z popitą - pójdzie bal
W gardle bełt a w oczach strach, zaraz zrzygam się na blat
Kurwa młody, co zrobiłeś - papieroski ubrudziłeś
Dobra siadaj zostaw to, już polane stoi szkło

Teraz gdy wódę leje z gwinta w ryja
Czuje się tak, że Jezus Maryja
Już w raju tysiąc lat temu Adam biegł do CPN-u
Ewa mu nie żałowała, nawet 2kace dawała
Nie dziw się kochana zatem, że chce czasem wypić z bratem
Rosół byś ugotowała, a nie mordę piłowała

Litr zrobiony - kurwa mać, teraz komu by wjebać
Dawaj Fagot pod remizę, nabijemy komuś pizdę
Dobra Figo - luz, pomału, pizdy szukaj na portalu
Zobacz tu - za stówkę średnia, czy dojeżdża? Tak dojeżdża!
Fagot ty dzwoń - ja się wstydzę, no i trochę damy brzydzę
Wiesz, bo ja się chcę zakochać, a nie kurwie cnotę oddać
Zobacz jaka nie odbiera, a dwa cztery ma cholera
Dobra wóda w bombach stoi, sama się nie wypierdoli

Teraz gdy wódę leje z gwinta w ryja
Czuje się tak, że Jezus Maryja
Już w raju tysiąc lat temu Adam biegł do CPN-u
Ewa mu nie żałowała, nawet 2kace dawała
Nie dziw się kochana zatem, że chce czasem wypić z bratem
Rosół byś ugotowała, a nie mordę piłowała"
37,Karolino ( Kocham Cię ) ,"Łatwa czarnulko ze wsi (la la la la la)
Czy Ty też tęsknisz (la la la la la)
Bo mnie na kacu dzisiaj wozi tak
Kocham Cię, la la la la la

Czarnulko z dyskoteki (la la la la la)
Bogini z toalety (la la la la la)
Czy to jawa była, czy to był sen
Nie pamiętam, ale kocham Cię 


Karolino, lino, lino, linoleum w toalecie
Karolino albo Wando, tyle imion jest na świecie
Trzy minuty wystarczyły, bym pokochał imię Twe
Karolino, Wando, Dario, Mario - kto to wie
Łoo oo oo oo, kto to wie - ja nie


Czarnulko napastliwa (la la la la la)
Pragnę Cię jak pragnę piwa (la la la la la)
Choć boli głowa mnie, w sercu mym też czuję ból
Kto sklei serce pęknięte wpół

Tak bardzo tęsknię, lecz nie mogę
Przyjechać chcę, lecz nie mogę
Ruszam w drogę, lecz nie mogę 
Mogę tylko wspomnieć to


Karolino, lino, lino, linoleum w toalecie
Karolino albo Wando, tyle imion jest na świecie
Trzy minuty wystarczyły, bym pokochał imię Twe
Karolino, albo Wando - któż to wie

Karolino, lino, lino, linoleum w toalecie
Karolino albo Wando, tyle imion jest na świecie
Trzy minuty w toalecie, bym pokochał imię Twe
Karolino, Ago, Ado - któż to wie

Łatwa czarnulko ze wsi, czy Ty też tęsknisz
Czy wspomnisz chłopca, jak wspominam Cię ja
Pamięcióweeeczkaaa...


Karolino, lino, lino, linoleum w toalecie
Karolino albo Wando, tyle imion jest na świecie
Trzy minuty wystarczyły, bym pokochał imię Twe
Karolino, albo Wando - któż to wie

Karolino, lino, lino, linoleum w toalecie
Karolino albo Wando, tyle imion jest na świecie
Trzy minuty w toalecie, bym pokochał imię Twe
Karolino i Sabino, Saro - kto to wie

Łooo ooo oooo oooo, kto to wie - ja nie
Łooo ooo oooo oooo, kto to wie - ja nie"
38,Lato i morze ,"W pociągu tłok tak jak w Sylwka w monopolu
10 godzin w korytarzu walki alkoboju
Wyrzynięci jak szmaty wytaczamy się Klimczoka
Pierwsze kroki na plaże, choć barowa jest pogoda

Stopni 15, w wodzie 11
Wieje strasznie, zaczyna mżyć!

Lato i morze, i piwerko na dworze
Od nocy do rana bania, bania, bania, bania
jak pies ze smyczy chłopak szuka zdobyczy
Od nocy do rana, gdzie jesteś kochana?

Czwarty dzień pod namiotem, już nie pada od godziny
Teraz żrą nas komary, no coś za coś, więc łowimy
Ryby tu co prawda mało, mało nie wpadłem w bajoro
Z dala słychać znowu grzmoty
Super, w deszczu lepiej biorą!

Unoszę wędzisko, nagle błysk
Nic już nie widzę, erka Olsztyn!

Lato, Mazury, hektolitry wódy
Od nocy do rana bania, bania, bania, bania
jak kleszcz z leszczyny chłopak szuka dziewczyny
Od nocy do rana, gdzie jesteś kochana?

Tydzień w Zakopanym droższy niż w Chorwacji miesiąc
Za to góry jakie piękne, oscypek, ciupaga, Giewont
To pijany rycerz drzemie, gdy cepry wódkę piją
dudki lecą w baranicę, w górach przecie kaca ni mo!

Wódeczka jak halny - odbija mi!
unoszę stołeczek, dostaję w ryj!

Lato i góry, i w bacówkach awantury
Od nocy do rana bania, bania, bania, bania
Jak pies pasterski chłopak szuka partnerki
Od nocy do rana, gdzie jesteś kochana?"
39,"Madziu, Magdo, Magdaleno ","Od Buczka aż po Siwuch płoty plotka niesie
Że Madzia Szumoń z Bydlęcina oddaje się
Wystarczy wymówić „pół litra” zaklęcie
I już nie oprze się tym czarom dziewczęcie
Podobno wielu czarowników próbowało
I każdy twierdzi, że się wszystko mu udało
Na CPN pełen nadziei poszedłem piechotą
Ale to, co mnie spotkało to sromota i błoto


Magdo, Madziu, Magdaleno
Czemu guma to strapienie
Czemu nago mi nie wolno?
Po co łez mych aż tak wiele
Czemu ustom negliż miły
Na co łonu obrzydliwy
Półlitrówka jeszcze cała
Daj mi to, coś obiecała


Wódeczka, wieczór, świerszcze grają disco polo
Jak głoszą czary, przepijamy tylko wodą
""Zakładaj gumę, bo późny już czas""
- No jak to?
- Tak to
- Jak to?
- Nie mam
- Weź spadaj!
Nie wiem, czy to wódka, czy po prostu zgłupiałem
Ale o tych wiejskich czarach prosto w twarz jej wykrzyczałem
Nie minęły trzy sekundy, z liścia w ryja zebrałem
I choć nic z tego nie było rozpowiadam, że bzykałem


Magdo, Madziu, Magdaleno
Czemu guma to strapienie
Czemu nago mi nie wolno?
Po co łez mych aż tak wiele
Czemu ustom negliż miły
Na co łonu obrzydliwy
Półlitrówka jeszcze cała
Daj mi to, coś obiecała

Magdo, Madziu, Magdaleno
Czemu guma to strapienie
Czapkę zdjąć trzeba w kościele
W czapce nie siedzieć przy stole
Czemu nago mi nie wolno?
Po co łez mych aż tak wiele
Kończy sama się butelka
Kończy w dłoni ta piosenka
Ta piosenka...
Ta piosenka..."
40,Magiczna Kraina ,"W każdym klubie jest jedno tajemnicze miejsce
I jedno pytanie
W miejscu tym nie był nigdy żaden chłop,
A miejsce to...

Magiczna Kraina

W dyskotece dwa kible trójkącik i kółko
Pod jednym kolejka, przy drugim pusto
Co tam jest w tym kibelku, że przyciąga tak je
Chuj mnie chyba zastrzeli jak nie dowiem się
Ja mówię dość, dzisiaj wbijam na bogato
- Gdzie leziesz kretynie? 
- Patrz Andrzej na to
Idę przez świnie, opór rośnie im bliżej
W końcu łapię za klamkę, no i...

To mały człowiek dla ludzkości...
Bo faktycznie jest niewysoki

W topless ubrane w zwolnionym tempie po klopie biegają
Duże i olbrzymie - nie ma małych cycków w magicznej krainie
Dziewczynki bez zawiści między sedesami porównują cycki
Duże i olbrzymie - nie ma małych cycków w magicznej krainie


Czy to sen, czy to jawa co widziałem w kiblu
Nie wiem, sporo wypiłem - sprawdzić muszę to znów
Tydzień minął jak z bicza, znowu wbijam na balet
Przyczajony jak żaba wódkę spod stołu walę
Nagle jeb! Dwunasta w nocy w chuj kolejka
Pod damskim tłumy, świn chyba z setka
Przełykam ślinę, łyk na drogę no i idę
Znowu łapie za klamkę no i..

(Haha! Pa na tego jaki napalony!
Puśćcie go bo się zaraz pożyga!
Ło Jezu, zeszczał się w spodnie)

W topless ubrane w zwolnionym tempie po klopie biegają
Duże i olbrzymie - nie ma małych cycków w magicznej krainie
Dziewczynki bez zawiści między sedesami porównują cycki
Duże i olbrzymie - nie ma małych cycków w magicznej krainie

W topless ubrane w zwolnionym tempie po klopie biegają
Duże i olbrzymie - nie ma małych cycków w magicznej krainie
Dziewczynki bez zawiści między sedesami porównują cycki
Duże i olbrzymie - nie ma małych cycków w magicznej krainie"
41,Małgoś ,"Małgoś, Małgoś, Małgoś głupia
Poszłaś za cyganem
On okłamał, potem okradł
I zostawił Ciebie z brzuchem


A nie mówiłem, Małgoś kochana
""Nie idź dzisiaj do tego cygana""
Czy coś Cię nauczy cygańska przygoda?
Nie sądzę, kochana, boś głupia i młoda


Roczek już minął, żonie wybaczyłem
A dziecię przyjąłem jakby moje
Jednak byłem głupi, bo gdy nie patrzyłem
Zapierdolił mi portfel

Nie chciał się przyznać, nawet gdy biłem
A w księżycową noc uciekł do taboru


A nie mówiłem, moja kochana
""Wyskrob, proszę, tego cygana""
Cygan to złodziej i tak już zostanie
Pan Jezus w biblii ma to napisane

Nanananana nananana nene
Pan Jezus w biblii ma to napisane

Nanananana nananana nony
Może i zbiłem, lecz miałem powody

Nanananana nananana ore
Ore ore ore ore


Morał piosenki - pewnie już znacie
Znowu przyjechał, Małgoś poleciała
Powiedzcie, co jest z tymi babami
Ze jak suki w cieczkę lecą z cyganami

Jak się nie wkurwić, moja kochana?
Przecież znów rodzisz małego cygana
Nie rób tych oczu, to nic nie pomoże
Współczucia szukaj w cygańskim taborze

Nanananana nananana nene
Pan Jezus w biblii ma to napisane

Nanananana nananana nana
Może i zbiłem, lecz miałem powody

Nanananana nananana nony
Może i zbiłem, lecz miałem powody

Nanananana nananana ore
Ore ore ore ore

Nanananana nananana nana
Może i zbiłem, lecz miałem powody

Nanananana nananana ore
Ore ore ore ore"
42,Mamuniu miła ,"Mamuniu miła, chociem za domem tyle lat
To moje serce za Tobą ciągle łka
Z Tobą bezpieczny zawsze byłem
I nigdy głodny nie chodziłem
Mamo ma, matulu ma

Mamuniu miła, la la la la la
Ciuralla, la la la la la
Ten chłopiec tęskni za Tobą
Powiedz proszę mamo, że tęsknisz trochę też
Trochę też, Mamo ma...


A teraz na pokładzie kutra ""Bąk""
Rozplątuję sieci, w tle mewy płacz
Ja, mamo, płaczę razem z mewą tą
Za domem płaczę, mamo, tak jak ten dorsz


Mamuniu miła, chociem za domem tyle lat
To moje serce za Tobą ciągle łka
Z Tobą bezpieczny zawsze byłem
I nigdy głodny nie chodziłem
Mamo ma, matulu ma

Mamuniu miła, la la la la la
Ciuralla, la la la la la
Na kutrze tęsknię za Tobą
Nikt tutaj mnie nie lubi i dokuczają mi
Mamo ma, śmieją się


A teraz, gdy rękawem ocieram łzę
I przełykam schar, śliny słony smak
Pamiętam jak na rękach nosiłaś mnie
A mogłem skończyć studia - pies jebał mnie


Mamuniu miła, chociem za domem tyle lat
To moje serce za Tobą ciągle łka
Z Tobą bezpieczny zawsze byłem
I nigdy głodny nie chodziłem
Mamo ma, matulu ma

Mamuniu miła la la la la la
Ciuralla la la la la la
Ten Bałtyk jest słony od łez
Może mi przebaczysz, gdy przeczytasz ten list
Mamo ma, ciurallala"
43,Mętne oczy ,"Dyskoteki zaraz będzie szczyt
DJ wybije wkrótce północ
Zaliczy ten, co dziewczynę uwiódł już
Temu co się spóźnił - zostanie internet

Chodzę wciąż i szukam
Patrzę, no i szukam
Czy wypatrzę dzisiaj je

Mętne oczy
Mętny wzrok
Mętne oczy
Mętny wzrok
Mętne oczy
Mętny wzrok
Mętne oczy
Pawia woń

Zawsze twardo nogami na ziemi stoję
Nie celuję w ślicznotki, nigdy w inteligentki
Gustuję w dziewczynach o buziach roześmianych
Oczach zalanych i myślą nieskalanych

Chodzę wciąż i szukam
Chodzę, no i szukam 
Czy popatrzę dzisiaj w nie

Mętne oczy
Mętny wzrok
Mętne oczy
Mętny wzrok
Mętne oczy
Mętny wzrok
Mętne oczy
Pawia woń

Patrzę, no i widzę
Patrzę w nie i widzę
Teraz wreszcie ze mną są

Mętne oczy
Mętny wzrok
Mętne oczy
Mętny wzrok
Mętne oczy
Mętny wzrok
Mętne oczy
Pawia woń"
44,Miłosne tango ,"O o o ooo o ooo
O o o ooo o ooo
Ooo
Ooo (x2)

Randka jak ruletka ruska
Kula w łeb lub seks
Dzisiaj chcę mieć pewność, mała
Nie chcę zabić się
Film wybrałem w internecie
Chusteczka gotowa
Dziś nie będę płakać, mała
Dziś randka solowa


Raz, raz, raz, miłosne tango
Tańczę solo na słuchawkach
Bo za ścianą w kuchni siedzi matka
Raz, dwa, trzy, miłosna cza-cza
Chyba przeniosę się do sracza
Bo z ptakiem w łapie matka mnie przyłapie

Związek jak koryto świńskie
Pusty jest lub nie
Dziś Ci mówię: nie mam czasu
Dziś się nażreć chcę
Nawet jak internet stracę
Z pamięci sobie poradzę
Wyobraźnia figle płata
Dlaczego w orgii widzę brata?

Raz, raz, raz, miłosne tango
Tańczę solo na słuchawkach
Bo za ścianą w kuchni siedzi matka
Raz, dwa, trzy, miłosna cza-cza
Chyba przeniosę się do sracza
Bo z ptakiem w łapie matka mnie przyłapie

Miłość jak partyjka w pingla
Grubba ze mnie słaby
Nie znam zasad, oszukuję
Nie rozumiem baby
Wolę jak ten kret w swej dziupli
Glizdę sam tarmosić
Niż się Ciebie ukochana
Godzinami prosić

Raz, raz, raz, miłosne tango
Tańczę solo na słuchawkach
Bo za ścianą w kuchni siedzi matka
Raz, dwa, trzy, miłosna cza-cza
Chyba przeniosę się do sracza
Bo z ptakiem w łapie matka mnie przyłapie

O o o ooo o ooo
O o o ooo o ooo
Ooo
Ooo (x2)"
45,"Miłość, miłość, miłość ","A Twoje oczy płoną żarem
Jak ekogroszek, karton jaj
I tak mógłbym się w nie wpatrywać
Jak w piec w piwnicy, cały dzień
Tylko przyniosłabyś mnie piwo
Bo z tej miłości usechłbym
Poszukaj w kuchni, a jak nie ma
To weź na zeszyt, miła ma!

Jaka ta miłość, miłość, miłość
Miłość, miłość jest szalona
Jak to brzmi cudownie
Ja i ooooona

Jaka ta miłość, miłość, miłość
Miłość miłość oszalała
Czego chłopiec nie zrobi
Żeby zaliczyć

A Twoje piersi krzyczą do mnie
Błagają, proszą żebym je
Żebym je wyjął, uratował
Bo w tym staniku duszą się
Tylko mi nie mów o okresie
Że właśnie dzisiaj wypadł Ci
No trudno, inaczej zrobimy
Na gębie nie masz podpaski!

Jaka ta miłość, miłość, miłość
Miłość, miłość jest szalona
Jak to brzmi cudownie
Ja i ooooona

Jaka ta miłość, miłość, miłość
Miłość miłość oszalała
Czego chłopiec nie zrobi
Żeby zaliczyć

Raz jeden chłopiec kupił wino
Założył krawat, wyprał swetr
Kalosze łojem wypastował
Ale nie wiedział jeszcze, że
Że dziewczę właśnie w tym momencie
Innemu chłopcu dała ona
Tak to już bywa z tą miłością
Raz walisz babę, a raz konia!

Jaka ta miłość, miłość, miłość
Miłość, miłość jest szalona
Jak to brzmi cudownie
Ja i ooooona

Jaka ta miłość, miłość, miłość
Miłość miłość oszalała
Czego chłopiec nie zrobi
Żeby zaliczyć"
46,Najebany to do domu ,"Czwartek to mały piątek, na logikę dzisiaj środa 
Powoli można startować, w weekend zaczynać od nowa
Lodóweczka, potem stacja, potem 0,5 w plenerze
Ani się nie obejrzałem, najebałem się jak zwierze 
Już pod klubem stoję sam, dzięki Boże, że trafiłem
200 gramów jeszcze mam, z tym nie wpuszczą, więc wypiłem
Wypiłem, wypiłem, wypiłem, wypiłem, wypiłem, wypiłem
Najebany to do domu

Hej dziewczyno młoda
Zatańcz w mych ramionach
Niech miłości prąd kopnie nas 
Na na na na
Spytaj czy Cię kocham
Niech odpowie wiatr
Miłości szepnie po kryjomu:
""Najebany to do domu""

Szorstko mówi miękkim basem: ""tylko pieniądz tu pomoże""
Prędko z ręki w rękę poszedł papierowy polski książę 
Szybka lufa i na parkiet tam, gdzie świnia rezyduje 
Jak baranina turecka na grillu w tańcu wiruje 
Już na oku jedną mam
Chwiejnie w podskokach podbijam
Co Ty mówisz, jaki cham 
Weź nie pierdol chodź na szluga 
Na szluga, na szluga, na szluga, na szluga, na szluga, na szluga
Najebany to do domu

Hej dziewczyno młoda
Zatańcz w mych ramionach
Niech miłości prąd kopnie nas 
Na na na na
Spytaj czy Cię kocham
Niech odpowie wiatr
Miłości szepnie po kryjomu:
""Najebany to do domu""

Z klubu szybko wyjebali, końca wiksy nie widziałem 
Nawet mocno nie pobili, wstałem spodnie otrzepałem 
Na piechotę do kebaba, chociaż dłonie z gębą starte 
Kurwa na to mogę czekać, kebab to jest spoko żarcie 
Sreberko odwijam i nagle cios
Przecież zamówiłem ostry sos
Co tu robi białe, czy wyglądam jak baba
Kurwa Alibaba daj drugiego kebaba
Hala banacha Ankara Istambułu 
Najebany to do domu

Hej dziewczyno młoda
Zatańcz w mych ramionach
Niech miłości prąd kopnie nas 
Na na na na
Spytaj czy Cię kocham
Niech odpowie wiatr
Miłości szepnie po kryjomu:
""Najebany to do domu""

Hej dziewczyno młoda
Zatańcz w mych ramionach
Niech miłości prąd kopnie nas 
Na na na na
Spytaj czy Cię kocham
Niech odpowie wiatr
Miłości szepnie po kryjomu:
""Najebany to do domu"""
