,Title,Lyrics
90,Mix 2 ,"Ah what you want with the town that you cant put your eye on 
It's train put out there and looking done 
What you doing sending sisters to the other side? 
it's hard enough, it's hard enough 
what you doing with the cam, what you doin with a cam 
Why they're walkin' gives them any face 
what you doing with the cam, what you can with a cam 
Just blow it up, 
blow it up 

It's easy 
Come back, 
true love 
Every day, every day 
it's easy 
come back 
Gone but 
single, here now 

Doing with a cam that you can't put down 
Cos then you're walking 
It's playing cool to get 
But what you can't get a man can't forget 
Because honoustly, I'm a nice devil 
What you doing with the cat that you can't believe? 
I don't love myself, I call the child police 
Oh, what you doing with the cat that you can't believe? 
Just blow it up 

It's easy 
Come back, 
true love 
Every day, every day 
it's easy 
come back 
Gone but 
single, here now"
91,Momentary bliss (ft. Slaves & slowthai) ,"[Part I]

[Intro: 2D]
Yeah, yeah, yeah, yeah
Momentary bliss

[Chorus: Isaac Holman]
We could do so much better than this
Emotionally in fences and momentary bliss
We could do so much better than this
Oh, Rita, oh, Rita

[Part II]

[Segue: 2D]
Lovely Rita, meter maid
Lovely Rita, meter maid

[Verse 1: slowthai & 2D]
Your potential, you lack credentials
And you are special, so fucking special (Rita)
Oh, how you need it, oh, how you're needed
And you keep squeezing the truth from the middle (Ayy, ayy, ayy, ayy)
You parted seas, but your arches, they ain't golden (Ah)
And you was gangin' for some gags and now you're rollin' (Woo)
Best you shut your trap and keep it hush (Hush)
On another note, compliments make me blush
There's a hole in your pocket, so you cannot find the change
Cavern of your mind, you say your pattern
You pull your strings and you jump, hold your mouth and you say: (Ah, ah, ah)
""What was scripted, the day before it happened?""
We all give applause when people look and pause
But on the way out and get your back in
See, everything in life ain't silver and gold
But minin' for metal gave you platinum

[Refrain: slowthai]
It makes me sick to think you ain't happy in your skin
It's weird, a thing to think light bulb don't blink
Just flickers to them, then it pops and withers
You're a Turkey Twizzler, you deserve school dinners
Makes me sick

[Bridge: 2D]
Poster boy (Ayy)
Poster girl (Rita)
Truth, the bills (The bills)
Must be paid (Yeah, yeah, alright)
Poster boy (Yeah, alright)
Poster girl (Ah, that's time)

[Verse 2: 2D]
The truth, the bills, they must be paid (Uh-huh)
And what is left and sorta atypical
All you need to change your face
You're gettin' sold, it's such a waste
You know, we could do so much better than this
Swimmin' in pools of momentary bliss
Where you gotta find a family 'cause everybody taken
They worry you keep on adding
I think you gotta crawl

[Refrain: slowthai]
It makes me sick to think you ain't happy in your skin
It's weird, a thing to think light bulb don't blink
Just flickers to them, then it pops and withers
You're a Turkey Twizzler, you deserve school dinners
It makes me sick to think you ain't happy in your skin
It's weird, a thing to think light bulbs don't blink
Just flickers to them, then it pops and withers
You're a Turkey Twizzler, you deserve school dinners
Makes me sick

[Part III]

[Outro: Isaac Holman]
We could do so much better than this
Emotionally in fences and momentary bliss
We could do so much better than this
Oh, Rita, oh, Rita
We could do so much better than this
Perfect little pictures of moments that we missed
We could do so much better than this
Oh, Rita, oh, Rita"
92,Momentz (feat. De La Soul) ,"[Hook: De La Soul]
Clocks on the wall
Talk to watches on the wrist
It's the moments we relive
It's the moments like this
When it's time to get ill
We be so ahead of time
It's the moments we achieve
Best believe it's the moments

[Chorus: 2D]
Red or black, yellow, red, black, white
Dirty
(Moments)
Red or black, yellow, red, black, white
Dirty
(Moments)
Shivers down my backbone

[Verse 1: De La Soul]
De La is also back again
With a crew that's bound to pack them in
Got a girl who's up for the mating
I sense the need in her grammar
Her nose has never been skating
But she's sippin' star constellation
Her real squirt game was so like 2Pac at a court run towards camera
Her response to that was just ""Check please""
Fuck that my man you can't let these (moments)
Pass you by like ""tick tock""
I'm smackin' the bottom like flip flops
Made her alarm ring
(She screamed)
And now we done, we passed the test
And now lay down to rest
And wait for the morning hangover that comes

[Hook: De La Soul]
Clocks on the wall
Talk to watches on the wrist
It's the moments we relive
It's the moments like this
When it's time to get ill
We be so ahead of time
It's the moments we achieve
Best believe it's the moments

[Chorus: 2D]
Red or black, yellow, red, black, white
Dirty
(Moments)
Red or black, yellow, red, black, white
Dirty
(Moments)
Shivers down my backbone

[Choir & De La Soul]
Plastic on the ceiling
Plastic on the ceiling
Plastic on the ceiling
Plastic on the ceiling
Plastic on the ceiling
Plastic on the ceiling
Plastic on the ceiling
Plastic on the ceiling
So now lay down to rest
And wait for the morning hangover that comes

[Hook: De La Soul]
Clocks on the wall
Talk to watches on the wrist
It's the moments we relive
It's the moments like this
When it's time to get ill
We be so ahead of time
It's the moments we achieve
Best believe it's the moments
Moments
Moments
Moments
Moments

[Ben Mendelsohn]
I'm talkin' about the Kool Klown Klan
Kool Klown Klan
I'm talkin' about the Kool Klown Klan
I need to step out for a fresh of breath air after that"
93,Monkey racket ,"Yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah 
Yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah 

He has killed the model from my door 

Yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah 
Yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah 
"
94,Monkey: Journey to the West ,"Nai nai wai mian you ge qi tian da sheng yao jie ba jiao bao shan 

Ba jiao bao shan
Wei li wu bi
Ba wan si qian
Wei he po hou!
-Wo bao tang seng qu xi jing
Jing shan bu zou?
-Jie ni bao shan yong yi yong
Zai shan san shan
-Yong wan le jiu huan gei ni
Fan zhuan yu zhou
-Bie na me xiao qi ma!
Ba jiou bou shan
-Wo bao tang seng qu xi jing
Wei li wu bi
-Jie ni bao shan yong yi yong?
Ba wan si qian?
-Yong wan le jiu huan gei ni
Zai shan san shan
-Bie na me xiao qi ma!
Wei he po hou

*Wu kong gong xi
*Qu jing lai liao
*Shi fu tang seng
*Zai na?
*Song ni yi li
*Ding feng dan
*Wu kong gong xi
*Qu jing lai liao
*Shi fu tang seng
*Zai na?
*Song ni yi li
*Ding feng dan

~~Nai nai wai mian you
~~Ge qi tian da sheng yao
~~Jie ba jiao bao shan

Bie na me xiao qi ma!"
95,Mr. Softy's Balloon Race ,"Why can't you be near?
Never one would appear
Where do we go from here,
where do we go?

If the last one isn't there
And it's all gone
But if the last one wasn't there
It'd all be wrong

Sometimes you turn around
Sometimes you're lost but not found
Where do we buy the day,

when we go?

If the last one isn't there
And it's all gone
But if the last one wasn't there
It'd all be wrong"
96,Murdoc is God ,"Murdoc is God 
Murdoc is God 
Murdoc is God 
Trying to fit in 

Murdoc is king
Johnny is dead 
Murdoc is God 
Trying to fit in 

Murdoc is God 
Murdoc is God 
Murdoc is God 
Trying to fit in 

Murdoc is king
Johnny is dead 
Murdoc is God 
Trying to fit in"
97,New genious ,"Yeah,
Dream on my world
I live on my world
Going out my head down to
We're going somewhere
Goin' on the best of June
Under pressure today
I'm gonna burn mine away today
Had to go
Had to be dumb
It ran away

Brother, sister too
Do what you must do
Don't trust people you meet

Yeah, yeah
They might promise you
That the river ain't deep

Her mind is sweet
It'll pass on through me,
It's the glue
Where my brain
Oh my heart babe
Gonna bring it all too

Brother, sister too
(She walked out tomorrow)
Do what you must do
(Like a corner, yeah)

Don't trust people you meet

Yeah, yeah
They might promise you
That the river ain't deep (x2)

Brother, sister too

Do what you ought to do

Ooh my baby they say
The river ain't deep
But it's in the dark

The river ain't deep

The river ain't deep
The river ain't deep"
98,New Gold ,"(Kevin Parker)
But in the magic cove, there's a pretty one
I asked her where it goes, 'cause I really want
I wonder if she knows that we're underwater
That's the way it goes in this city wonder

(Bootie Brown)
Moved to the spot, I'm one of a few
A whole lot of everything, but nothin' to do
Tilted in a Tesla, pardon the ex-wrestler
He dates Francesca, they on the Xannies
Liposuction scheduled for Granny
She want to save some, add to her fanny
Girls trip, Miami at the end of the year
Polluted-filled skies, trying to think clear
I heard the bad news while I was sheddin' a beer
Watch out from the cults, Paul Revere
We all play our part in the devil's cheer
Run to the hills 'cause the end is near

(Kevin Parker)
But in the magic cove, there's a pretty one
I asked her where it goes, 'cause I really want
I wonder if she knows that we're underwater
That's the way it goes in this city wonder

(Bootie Brown)
Yo, a desolate city where it hurts to smile
Ran into the Reverend since it's been a while
I'm reining in a rando', she's a social scandal
Gave ourselves a handle when it's too much to bear
ABC boys raided the mayor
Like Shaun, he's a Ryder, took on the dare
Now he's singin' like a birdy, pullin' on his hair
Trendin' on Twitter's what some of us live for
Friendship's here, but now fuckin' revolving door
All of this a joke? Pauly Shore
Bullshit keeps comin', maybe I'm a Matador
What are we livin' for?

Are we all losin' our minds?
Because life got in the way (Hey, hey, hey)
They will be here just in time
Your replacement is here to stay (Ah-ah-ah-ah)

[2-D, Bootie Brown & Kevin Parker]
New gold, fool's gold
Everythin' will disappear (New gold)
Someone's out here
Who traveled far too many years (New gold)
To nowhere, nowhere
Nothin' here is ever real (New gold)
New gold, fool's gold (New gold)
Everythin' will disappear, disappear
Disappear, disappear, disappear
Disappear, disappear, disappear
Disappear, disappear, disappear
Disappear, disappear, disappear

[Kevin Parker & 2-D]
But in the magic cove, there's a pretty one
I asked her where it goes 'cause I really want
I wonder if she knows that we're underwater
That's the way it goes in this city wonder
But in the magic cove, there's a pretty one (New gold)
I asked her where it goes 'cause I really want
I wonder if she knows that we're underwater
That's the way it goes in this city wonder (Ah-ah-ah-ah)
(New gold, fool's gold)
But in the magic cove, there's a pretty one
(Everythin' will disappear)
I asked her where it goes 'cause I really want (New gold)
(Someone's out here)
I wonder if she knows that we're underwater
(Who traveled far too many years)
That's the way it goes in this city wonder (New gold)
(To nowhere, nowhere)
But in the magic cove, there's a pretty one
(Nothin' here is ever real)
I asked her where it goes 'cause I really want (New gold)
(New gold, fool's gold)
I wonder if she knows that we're underwater (New gold)
(Everythin' will disappear)
That's the way it goes in this city wonder"
99,New Gold ft. Bootie Brown & Tame Impala ,"[Chorus: Kevin Parker]
But in the magic gold, there's a pretty one
I ask her where it goes, cause I really wanna
I wonder if she knows the way underwater
And that's the way it goes in this silly wonder

[Verse 1: Bootie Brown]
Move to the spot, I'm one of a few
A whole lot of everything, but nothing to do
Attempting to test the heart of that ex-wrestler
He dates Francesca
They on them Xannies, Liposuction's scared up her Granny
She want to save some ass to [?] trip, Miami at the end of the year
A little bit of lines, trying to think clear
I heard the bad news, but I was dead in the mirror
Black child from the coast, Paul Revere
We all play a part in the devil's cheer
Run to the hills by the end of the year

[Chorus: Kevin Parker]
But in the magic gold, there's a pretty one
I ask her where it goes, cause I really wanna
I wonder if she knows the way underwater
And that's the way it goes in this silly wonder

[Verse 2: Bootie Brown]
Adjusting to the city where it hurts to smile
Ran into the mirrors, it's been a while
Our lady in Iran knows she's a social scandal
Heroes of the handle when it's too much to bare
MCs boys ready to [?]
Like Shaun, he's Ryder, took on his Dare
Now he's singing like a birdy, pulling on his hair
Trending on Twitter, is what some of us live for
Branches in and out, all's a revolving door
Is all of this a joke? Pretty sure
Bullshit keep coming, baby I'm a Matador
What are we living for?

[Break: Bootie Brown, Kevin Parker, (All)]
Are we all losing our minds?
Because life got in the way
(Hey, hey, hey)
Things will be here just in time
Your replacement is here to stay
Ah-ah-ah-ahh

[Bridge: 2-D, & Bootie Brown]
New gold, fool's gold
Everything will disappear
Someone's out here
Who traveled far too many years
Nowhere, nowhere
Nothing here is ever real
New gold, fool's gold
Everything will disappear, disappear
Disappear, disappear, disappear
Disappear, disappear, disappear
Disappear, disappear, disappear
Disappear, disappear, disappear

[Chorus: Kevin Parker]
But in the magic gold, there's a pretty one
I ask her where it goes, cause I really wanna
I wonder if she knows the way underwater
And that's the way it goes in this silly wonder
But in the magic gold, there's a pretty one
I ask her where it goes, cause I really wanna
I wonder if she knows the way underwater
And that's the way it goes in this silly wonder

[Outro: 2-D, Kevin Parker]
New gold, fool's gold
But in the magic gold, there's a pretty one
Everything will disappear
I ask her where it goes, cause I really wanna
Someone's out here
I wonder if she knows the way underwater
Who travelled far too many years
That's the way it goes, in this silly wonder
Nowhere, nowhere
But in the magic gold, there's a pretty one
Nothing here is ever real
I ask her where it goes cause I really wanna
New gold, fool's gold
I wonder if she knows the way underwater
Everything will disappear
That's the way it goes in this silly wonder"
100,November has come ,"Slow it down some 
No split clown 
Bum, your old hit sound dumb 
Hold it now, crown 'im 
Where you found them at 
Got 'em 'round town 
Could drowned in it 
Woulda floated bloated 
Voted sugar coated 
Loaded hip shooter 
Draw for the poor 
Free coffee at the banks 
Hit through the straw 
None more for me, thanks 
That blanks the raw 
That dang sure stank lit 
Sank passed the pit for more hardcore prank spit 
Crank it on blast 
Roll past front street 
Blew the whole spot 
Like some old ass with skunk meat 
These kids is too fast 
Juiced off a junk treat 
Who could get looser off a crunk or a funk beat? 

Something's starting today 
Where did he go? why you wanted to be? 
Well you know, november has come 
When it's gone away... 
Something's starting today 
Where did he go? why you wanted to be? 
Well you know, november has come 
When it's gone away... 


(baha) Can you dig it like a spigot 
My guess is yes you can like, can I kick it? wicked 
Liquor shot 
If u happy and u know it 
As you clap your hands to the thick snot of a poet flow it 
Broke a pen and i'm in cope hymen 
Dope or rhymin all worth it then 
The hope diamond 
Required off the blackmarket 
Or wire tappin 
Couldn't target a jar of spit 
The rapid fire spark lit 
Zzzzt! 
A rapper bug zapper 
And it don't matter after if they's a thug or a dapper. 
Plug yer trap or it's maximum exposure 
The beast got family in numbers asking 'em for closure 
Aw, send 'em a gun an tell em clean it 
Then go get the nun who said her son didn't mean it 
She wore a filled-in thong 
A billabong 
And said, nah, fo'realla 
The Villain on a Gorilla jawn? 

Something's starting today 
Where did he go? why you wanted to be? 
Well you know, november has come 
When it's gone away... 
Something's starting today 
Where did he go? why you wanted to be? 
Well you know, november has come 
When it's gone away... 
"
101,O Green World ,"O green world, 
Don't desert me now 
Bring me back to fallen town 
Where someone is still alive 

Fighting for something new in this 
When no one needs the heart of me and I'll 
Get out somewhere other than me before... 

(than me before...) 

O green world 
Don't deserve me now 
I'm made of you and you of me 
But where are we? 
Oh no 

Sells to lie 
Phone with talk, you stars 
Suppose you 
Down when you're in fast 
Cause it seems so little to you 

But now you're in love, you know 
You know, me too 
You know, me too 
I hope sex and drugs rust into my self, holy 
It feels holy 
It feels like you're with your father in the place you love... 
"
102,Ode To Idaho ,"Caught in this salvation, it was straight into the bar
[...] had no plans this year, so we just drank it all
How we set about it is not easy to recall
Miller and Bruce Willis, they got early in the game

Playing it all for gods
Yesterday

Idaho, Idaho
There's the great, shining whole
And everyday I look out of the bus
The silver linings in the dust

Caught up in wetter country; the cooler of the year
[.....]
Ride on me with heavy winds when leaves are turning red
I will come to fetch you in the morning in your bed

Playing it all for gods
Yesterday

Idaho, Idaho
There's a beauty on the road
And everyday I look out of the bus
The silver linings in the dust

Idaho, Idaho
There's the great, shining whole
And everyday I look out of the bus
The silver lining's getting lost
Idaho, Idaho
There's a beauty on the road
And everyday, I look out of the bus
The silver lining's getting lost..."
103,Oil feat. Stevie Nicks ,"Then I put my codes in the machine
But the world I found was made of faulty dreams (Of faulty dreams)
I was on my own there in the psychic silence
I was looking out for some other kite to
Fly out of the doldrums and recall the log
From the early database of your love

Fairy light companions
To the dark maths that catapult
Us into imagined worlds
Seems a mockery remote

Interlocking cluster bombs
Like drum and bass, I thought
Close the wells of poison
Fill them up with love

I was on my own there
I was all alone
I got lost, intangible
But that's the place you reach when
You can't help yourself anymore
And the madness come
You'll be falling into the bass and drum (Bass and drum)

Fairy light companions
To the dark maths that catapult
Us into imagined worlds
Seems a mockery remote

'Cause I got no choice in it
And I'm not so cold
I could look you in the eye
And not recall (And not recall)

Don't think that my heart is a sad affair without you
Individual actions change the world
Fill them up with love"
104,On melancholy hill ,"Up on melancholy hill
There's a plastic tree
Are you here with me?
Just looking out on the day
Of another dream

Well you can't get what you want
But you can get me
So let's set up and see
'Cause you are my medicine
When you're close to me
When you're close to me

So call in the submarine
'round the world we'll go
Does anybody know
If we're looking out on the day
Of another dream

If you can't get what you want
Then you come with me

Up on melancholy hill
Sits a manatee
Just looking out for the day
When you're close to me
When you're close to me

When you're close to me"
105,One Percent ,"Every sound
Every sound from every world, receive
Every world, receiving you
Anyone
Not anyone of us who is in search
Everyone's receiving you

[Instrumental]

Come by the long way
Deep in the summer day
I'll be there with you
(That's where I heard it for myself)
On the training ground
For the new world
You heard it too"
106,Opium feat. Earthgang ,"[Verse 1: Johnny Venus]
I've been cooped up for a minute
I've been inside working on me
Hyperbolic chamber I sit
I'm gon' dance my way out of this
Winter lasted for ages
Trouble don't last always
Brand new life, turn the page
Be alright, be okay

[Chorus: Johnny Venus]
Grinding, loving, singing, hugging, living, get it, stack it
Run it, dancing, flying, people, wake up
Come on, keep on, dreaming, don't stop
Loving, trying, growing, don't stop
They gon' try to slow you, don't stop
Never, ever, know I, don't stop
London, Paris, L.A., don't stop

[Verse 2: Johnny Venus]
Atlanta, Jamaica, Rio, don't stop
New York, Lagos, Sydney, don't stop
You tried to kill me, created a monster
You tried to end me, but fate said ""No, no""
Know why they envy, I got it, it's in me
Been so long since I had new faith
Been so long since I changed my ways
Been so long since I been okay
I met a lady on the side of the road
And her eyes were a story that had never been told
About a life that was lived on hope
And the truth of the inner light that we all hold
She said ""Baby, I can hear my train coming
I'll leave with something before I go
Listen child, don't you ever waste time tryna dim nobody shine
Better water your own""

 [Verse 3: 2D]
Will we wake up tomorrow?
I feel like we are closer together
Sing for colossal changes
And how we treat each other when we're living in a city of elevations
Is it man or woman feeling some balance today?

[Bridge: 2D]
Hope
Hope the radiant light is shining on you (shining on you)
Hope
Hope the radiant light is shining on you

[Chorus: Johnny Venus]
Grinding, loving, singing, hugging, living, get it, stack it
Run it, dancing, flying, people, wake up
Come on, keep on, dreaming, don't stop
Loving, trying, growing, don't stop
They gon' try to slow you, don't stop
Never, ever, know I, don't stop
London, Paris, L.A., don't stop

[Verse 4: Doctur Dot]
Been a long time since I been outside
Don't let it catch up with me
I contact just with me
Tapped in, wrapped up
Bring it in, let me in
Let me all over in between
Leave a toothbrush in your dreams
I ain't worried 'bout the next thing
I'll be with you to the extreme
Ice bounce off the glow of the moonlight
I hope we're still close when the sunrise
I paint the picture clear for ya
I can't hold this in much longer
Searching for this feeling my whole life 


[Bridge: 2D]
Hope
Hope the radiant light is shining on you (shining on you)
Hope
Hope the radiant light is shining on you"
107,"Out of Body (feat. Imani Vonshà, Zebra Katz & Kilo Kish) ","[Intro: Kilo Kish]
Pipe down, pipe down, pipe down, pipe down, pipe down
We're here tonight for a very special offering
An offering of our spirits this evening in unison
But first a word of instruction

[Verse 1: Kilo Kish]
Hello, hello
Please leave all your belongings at the door
You can sit or stand, we can take a vote
And just tiptoe to the center of the circle
While we unveil the ropes
Still a little room left to hang your clothes
Some of us are new here, we'll take it slow
Ready, set, go
I lock hands with yours
We dive into the floor
When we reach the core
Then we stomp some more
I lock hands with yours
And then we dive down into the floor
Seven thousand miles 'till we reach the core
And then we circle back and we stomp some more
Got it?
It's just like that
You promise all your life, then you turn your back
You glide across the space, and diagonal past
Then you kick, and you jump, and you arch your back
You move your hips and your arms like a cat
Spin three times, and you're back where you're at
Does anybody catch what any of this is about?
No? Well, work it out

[Hook: Zebra Katz]
Out of body from morning to night
Dance low, pat, and I'm feeling alright
Out of body from morning to night
Dance low, pat, and I'm feeling alright
Out of body from morning to night
Dance low, pat, and I'm feeling alright
Out of body from morning to night
Dance low, pat, and I'm feeling alright

[Verse 2: Kilo Kish]
Okay
Slide like a lizard, bark with the crowd
Eyes dilated, dark to the grass
Then when you find you're invisible
You melt into a puzzle
Keep it flowing like the rivers do
You gotta pay attention to the motion of the fish
Stay within the school or you're surely gonna miss
And if you lose your way, it's a cold black abyss
Don't take the chance, not worth the risk

[Hook: Zebra Katz]
Out of body from morning to night
Dance low, pat, and I'm feeling alright
Out of body from morning to night
Dance low, pat, and I'm feeling alright
Out of body from morning to night
Dance low, pat, and I'm feeling alright
Out of body from morning to night
Dance low, pat, and I'm feeling alright

[Interlude: Kilo Kish]
Who knows?
There's always stains on what's real and true
Tonight is a special, special occasion
And all that's left for us to do, is move

[Bridge: Imani Vonshà]
Ooh, I, I
Where am I going?
What am I doing?
I, I'm alive
Alive
I cannot follow
I, I'm so alive
I'm so, I'm so high

[Verse 3: 2-D (Zebra Katz)]
(Everybody)
Everybody says I'm busted and blue
I feel better when I don't need that
Everybody gonna [?]
(It's so big, big, big)
Everybody says that I'm more
Feelin' out of body, I'm drinkin' it up
Can I tell you what the dream's about tonight?
(Dance low, pat, and I'm feeling alright)"
108,PAC,"Alrighty
Let's go
Uh, ah

You can freak me out, you can throw me in the lion pit
You can boil my hands and tell me I'm not here
I'm a mad Pac-Man, livin' in a leveled world
Everywhere I go I don't know where I am

You can call me cracked, you can call me glad and cyborg
You can load my head, and sail me into bathing light
Everybody knows, when I was sad, I fell for you
Everywhere I go, no stressin' out, no stressin' out
No stressin' out, no stressin' out, stressin' out

You can hide your head, you can throw me in the lion pit
You can boil my days and tell me I'm not blue
Everybody knows, when I was sad, I fell for you
Everywhere I go, I don't know where I am

I'm stressin' out, I'm stressin' out
I'm stressin' out, I'm stressin' out
I'm stressin' out, I'm stressin' out
I'm stressin' out, I'm stressin' out
I'm stressin' out, I'm stressin' out
I'm stressin' out, I'm stressin' out
I'm stressin' out, I'm stressin' out
I'm stressin' out

Uh, how can I trust truth?
Uh, when I ain't got nothin' to sell
I shattered my thoughts to get out my shell
Uh, why would I hold my tongue to tuck in my tails?
Ayy, can't dream if my ego is broke
The jokes that try to find the answer to nope
My type of drive, you can't buy this shit
You got a heart but it don't beat like this
I had a spark, then my mind went trip
Create the wave so the vibe all mix

(I'm a mad Pac-Man) 
(Livin' in a leveled world)

Yo, I been at the top of the top
Fell from the ceiling before I fail
'Cause I needed to grow, Bruce Lee, royal with the glow
Uh, walked on the edge, fuck tryna dream in the bed
'Fore I die on these meds, niggas gon' die on the feds
'Fore I make it to jail, prolly put one in the head
Fuck the judge and the prosecutor for hangin' me dead
Plus thirty and still movin', I'm close to the live, right?
Close to the live, right?
All the trauma from past never taught me to fear heights
Normal to fly now, can't be stuck in the red lights
Take flight, the life gon' bloom for the Black Knight
Keep a piece, no Buddhist, got the whole hood boomin'
I'm like a Crip how I stewed it, you on your ass, stuck, stupid
You makin' we look bad, I rock the beat, won't crash
I had to fill my bag, I had to hide my stash
You know the cops' lights flash, I had to clear my dash
I represent my flag, I gave the hood my last
Every full-grown limit, I had to change my image
The brain don't got limits, you think a mill' mean winnin'
Pigs out here skinnin', your soul ain't authentic
You died and still ain't livin'"
109,People ,"People, people, everybody people
Everybody making a sound
People, people, everybody people
Everybody standing their ground

People, people, everybody people
Everybody making a sound
People, people, everybody people
Everybody standing their ground

(Oh yeah!)

If you dream to the top
You will be over the edge
If you get it on side
You'll be taking ditch
You'll be loving our love
But you don't know why
It's the term of the day
So we never excite

Your heart isn't there
So you might as well say:
""I know it, I got it,
but I know that time will
set me together""

People, people, everybody people
Everybody making a sound
People, people, everybody people
Everybody standing their ground

People, people, everybody people
Everybody making a sound
People, people, everybody people
Everybody standing their ground

(Oh yeah!)

If you dream to the top
You will be over the edge
If you get it on side
You'll be taking ditch
You'll be loving our love
But you don't know why
It's the term of the day
So we never excite

Your heart isn't there
So you might as well say:
""I know it, I got it,
but I know that time will
set me together""

People, people, everybody people
Everybody making sound
People, people, everybody people
Everybody standing their ground

People, people, everybody people
Everybody making sound
People, people, everybody people
Everybody standing their ground

(Oh yeah!)"
110,Phoner To Arizona ,"Phoner to Arizona
With you
Forward
With you
With you (x8)

With you, with you
With you, with you
With you, with you
With you
Forward
With you (x9)

With you, with you
With you, with you
With you, with you
With you
Forward"
111,Pirate Jet ,"It's all good news now
Because we left the taps
Running 
For a hundred years
So drink into the drink

The plastic cup drink
Drink with the purple 
the people
The plastic eating people

Still connected to the moment it began"
112,Plastic beach ,"To the dark dark sea's
Comes the only whale
Watching ships go by
It's the day we try
It doesn't know

It's a Casio on a plastic beach (2x)
It's a styrofoam deepsea landfill (2x)
It's sort of made a computer speech (2x)
It's a Casio on a plastic beach
It's a Casio

If they hold you, whale
On a really hot day
When the call got made
You've gone away
It doesn't know

Its a Casio on a plastic beach (2x)
It's a styrofoam deepsea landfill (2x)
It's sort of made a computer speech (2x)
It's a Casio on a plastic beach
It's a Casio "
113,Possession Island feat. Beck ,"[2D:]
I stand and look out on the dark plain
Where the moon is rising
And the hydrofoils are coming back in
From the past in silence

Where things they don't exist
And we're all in this together 'til the end

[2D & Beck:]
Where the pearly gates remain open
And welcome me home
Cause the time I came to California, I died
At the hands of the coasting queen

Where things they don't exist
And we're all in this together 'til the end
'Til the end
Evermore

[2D (Beck):]
Should I ask you? (Should I ask you?)
For forgiveness? (Forgiveness?)

[2D & Beck:]
And open my heart?
If I say these words will you listen
Or leave me here in the dark

Where things they don't exist
And we're all in this together 'til the end
'Til the end

Where things they don't exist
And we're all in this together 'til the end
'Til the end"
114,Punk ,"Bound to myself and goes home
Making of herself a number
Always tell her before I start up
Do now what I tell you shut up

Bound to the chair
Do me what you can
Bound to a door
Get down on the floor
Find out how we'll do with the loop
'Til everybody says shut up
Yeah

Telling to Miguel I love her
Try and see what happens get up
Everybody says I should up
Last time I told them right off

Playing with the sun
I knew what I was doing
Did it to myself
Did it to myself
I let horror to myself of doing
'Cause everybody tell me shut up"
115,Que Pasa Contigo? ,"Dejalo si quieres continuar (hermano)
Sal ilumina tu vida 
Todo el cielo aplatandote
Dime que harÃ¡s (intentalo)
Ilumina ese amor
Antes que se vaya

Algo siemre te entristese
Cuando todo va bien
Que pasa contigo?
Que pasa contigo?

Dejalo si quieres continuar
No ocultes tu alma al sol
Tienes una vida preciosa
De que sirve si solo 
Mueres suavemente

Que pasa?
Que pasa contigo?
Que pasa contigo?
(Mi hermano)
Que pasa contigo?
Escucha a tu propia voz
Salva tu amor
Que pasa contigo?
Antes que se vaya
Si todo va bien
Que pasa contigo?
Que pasa contigo?
Mirate a ti mismo
Enfrentalo
Que pasa contigo?
Mi hermano 
Ven animate
Que pasa contigo?"
116,Re hash ,"It's a sweet sensation
Over the dub
A one off situation
We don't want to stop

It's the drugstore soulboy
Over the dub
With the sweetest inspiration
We don't want to stop

It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop

It's a sweet sensation
Over the dub
A one off situation
We don't want to stop

It's the drugstore soulboy
Over the dub
With the sweetest inspiration
We don't want to stop

It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop

It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop
It's the money or stop"
117,Revolving Doors ,"Revolving doors, what have I done
Someone on the TV, a tap-in lowse
Revolving doors, what will I become
A redneck song

He paid up for seven
but he only got an eight now
I feel that I'm paused by all the pills
I see no wrong in it

On a foggy day

(Revolving doors in London to a foggy day in Boston
Revolving doors in London to a foggy day in Boston)

I sit in a diner
And the Beatles play
I paid up for a seven
But I only got eight oh now

(Revolving doors in London to a foggy day in Boston
Revolving doors in London to a foggy day in Boston)

I feel that I'm paused by all the pills
I seem to run out here

Revolving doors
It's stormy on the eastern seaboard
He got silver up this night

He paid up for three
But got only two

(Revolving doors in London to a foggy day in Boston
Revolving doors in London to a foggy day in Boston)

Then he said
Seems I was born for this
Seems I was born to this
Revolving doors
Revolving doors"
