,Title,Lyrics
68,Lipstick Vogue ,"Don't say you love me when it's just a rumour
Don't say a word if there is any doubt
Sometimes I think that love is just a tumour
You've got to cut it out

You say you're sorry for the things that you've done
You say you're sorry but you know you don't mean it
I wouldn't worry, I had so much fun
Sometimes I almost feel just like a human being

It's you, not just another mouth in the lipstick vogue
It's you, not just another mouth in the lipstick vogue
Oh yeah

Get to the slot machine, almost dead on arrival
Just hit me one more time with that live wire
Maybe they told you you were only a girl in a million
You say I've got no feelings, this is a good way to kill them

Select the control and then insert the token
You want to throw me away but I'm not broken
You've got a lot to say--well, I'm not joking
There are some words they don't allow to be spoken
Sometimes I almost feel just like a human being

It's you, not just another mouth in the lipstick vogue"
69,Little Illusion Machine (Wirral Riddler) ,"Swinging from room to room
Planting something new
I've ridden the riddle and I do it again
Back to the wirral where it all began

Wirral riddler

Send a letter to me, baby
I'm on the edge of my seat
Send a letter to me, baby
Little illusion machine

Riding through the gloom, something beautiful
He's ridden the riddle, he'll do it again
He's going back to the wirral
Where it all began

Wirral riddler

Send a letter to me, baby
I'm on the edge of my seat
Send a letter to me, baby
Little illusion machine

I tried it and I liked it
But it just never gets close enough
Send a letter to me, baby

(Wirral)
So tell me where have you been?
(Wirral)
Little illusion machine
(Wirral)
Hoping tonight is gonna send me back to you
Wow"
70,Love Is A Laserquest ,"Do you still feel younger than you thought you would by now
Or, darling, have you started feeling old yet?
Don't worry, I'm sure that you're still breaking hearts
With the efficiency that only youth can harness
And do you still think love is a laserquest
Or do you take it all more seriously?
I've tried to ask you this in some daydreams that I've had
But you're always busy being make-believe

And do you look in to the mirror to remind yourself you're there
Or has somebody's goodnight kisses got that covered?
When I'm not being honest I pretend that you were just some lover

Now I can't think of there without thinking of you
I doubt that comes as a surprise
And I can't think of anything to dream about
I can't find anywhere to hide
And when I'm hanging on by the rings around my eyes
And I convince myself I need another
For a minute it gets easier to pretend that you were just some lover

When I'm pipe and slippers and rocking chair
Singing dreadful songs about summer
Will I have found a better method of pretending you were just some lover? 
Will I have found a better method of pretending you were just some lover?"
71,Love Machine ,"Ladies you're damn right
You can't read a man's mind
We're living in two tribes
And heading for war
Nobody's perfect
We've all got to work it
But fellas we're worth it
So don't break the law

Your call's late
Big mistake
You've gotta hang about in limbo for as long as I take
Next time
Read my mind
And I'll be good to you
We're gift wrapped
Kitty cats
We only turn into tigers when we've got to fight
(Right)
Let's go
Eskimo
Out into the blue

Come take my hand
Understand
That you can
You're my man
And i need you tonight
Come make my dreams
Honey hard as it seems
Lovin' me
Is as easy as pie

I'm just a love machine
Feeding my fantasy
Give me a kiss or three
and I'm fine
I need a squeeze a day
Instead of this negligee
What will the neighbors say
This time

I've been goin' crazy while you sleep
Thinkin' of a language that the two of us can speak
So Mr. Prehistoric make your wheel
and I'll be underwater 'cause i like the way it feels

(I said) Your call's late
Big mistake
You've gotta hang about in limbo for as long as I take
Next time
Read my mind
And I'll be good to you
We're gift wrapped
Kitty cats
We only turn into tigers when we've got to fight
(Right)
Let's go
Eskimo
Out into the blue

Come take my hand
Understand
That you can
You're my man
And i need you tonight
Come make my dreams
Honey hard as it seems
Lovin' me
Is as easy as pie

I'm just a love machine
Feeding my fantasy
Give me a kiss or three
And I'm fine
I need a squeeze a day
Instead of this negligee
What will the neighbors say
This time

Oh
It's very new
Can anybody tell me what to do
Oh
This feeling's very strange
Can anybody tell me what's your game

Oh
A little education
Oh
To give me motivation
Oh
We'll turn the situation
'round

Oh
Oh
Making you a stranger
Oh
I'll only rearrange you
For now

(Oh) I'm just a love machine
Oh
So give me motivation
(Oh) I'm just a love machine

(Oh) I'm just a love machine
Oh
So give me motivation
(Oh) I'm just a love machine "
72,Mad Sounds ,"Mad sounds in your ears
Make you feel alright
They bring you back to life
Mad sounds in your ears
Make you get up and dance
Make you get up, yeah they make you get up

Love buckles under the strain
Of those wild nights
Run but you can not hide 
Mad sounds in your ears
Make you get up and dance
Make you get up all night long
They reappear
Make you get up and dance
Yeah they make you get up

I suppose you've gotta do what you've gotta do
We just weren't feeling how we wanted to
You sit and try sometimes but you just can't figure out what went wrong
Then out of nowhere, somebody comes and hits you with an

Ooh la la la
Ooh la la la
Ooh la la la, ooh
Ooh la la la
Ooh la la la
Ooh la la la, ooh

You got those mad sounds in your ears
To make you get up and dance
Mad sounds in your ears
Make you get up and dance
I know they make you get up

Ooh la la la
Ooh la la la
Ooh la la la, ooh 
Ooh la la la
Ooh la la la
Ooh la la la, ooh"
73,Mardy Bum ,"Now then Mardy Bum
I see your frown
And it's like looking down the barrel of a gun
And it goes off
And out come all these words
Oh, there's a very pleasant side to you
A side I much prefer

It's one that laughs and jokes around
Remember cuddles in the kitchen
Yeah, to get things off the ground
And it was up, up and away
Oh, but it's right hard to remember that
On a day like today when you're all argumentative
And you've got the face on

Now then Mardy Bum
Oh, I'm in trouble again, aren't I?
I thought as much
Cause you turned over there
Pulling that silent disappointment face
The one that I can't bear

Why can't we just laugh and joke around?
Remember cuddles in the kitchen
Yeah, to get things off the ground
And it was up, up and away
Oh, but it's right hard to remember that
On a day like today when you're all argumentative
And you've got the face on

And yeah, I'm sorry I was late
Well I missed the train
And then the traffic was a state
And I can't be arsed to carry on in this debate
That reoccurs, oh when you say I don't care
But of course I do, yeah I clearly do!

So laugh and joke around
Remember cuddles in the kitchen
Yeah, to get things off the ground
And it was up, up and away
Still it's right hard to remember that
On a day like today when you're all argumentative
And you've got the face on"
74,Matador ,"She was marrying the Matador and he was with the weather girl
A very clever girl who stood out amongst several ones
A terrible dillema and forever he'll regret the day he didn't make
The rescue from the bullring
Sulking won't get you nowhere son
There's blood on your chin where you've bitten your tongue
Smitten but might not be smitten for long
If you're still sitting she'll soon be smitten and gone"
75,Mr Schwartz ,"Put your heavy metal to the test
Might be half a love song in it all for you
Timing wise it's probably for the best
Come here and kiss me now before it gets too cute

Mr. Schwartz is staying strong for the crew
Wardrobe's lint rolling your velveteen suit
And smudging dubbin on your dancing shoes

Gradually it's coming into view
It's like your little directorial debut
As fine a time as any to deduce
The fact that neither you or I has ever had a clue

Mr. Schwartz is staying strong for the crew
Wardrobe's lint rolling your velveteen suit
And smudging dubbin on your dancing shoes

And if we guess who I'm pretending to be
Do we win a prize?
Having attempted twice, both incorrectly
Do we get a third try?

The gloved hand's reaching in to hit the switch
And there's not one goddam thing that you can do about it

Mr. Schwartz is having tea with the grips
Asking after all the wives and the kids
It's at the heart of what The Business is"
76,My Propeller ,"If you can summon the strength, tow me 
I can't hold down the urgency 
You've got to make your decent slowly 
And oil up those sticky keys 

Coax me out, my love 
And have a spin of my propeller 

It's a necessary evil 
No cause for emergency 
Borrow the beak of a bald eagle 
Oh, momentary synergy 

Coax me out, my love 
Sink into tomorrow 
Coax me out, my love 
And have a spin of my propeller 

My propeller won't spin and I can't get it started on my own 
When are you arriving? 
My propeller won't spin and I can't get it started on my own 
When are you arriving? 
My propeller won't spin and I can't get it started on my own 
When are you arriving? 
My propeller"
77,No buses ,"Lady, where has your love gone?
I was looking but can't find it anywhere
They always offer when there's loads of love around
But, when you're short of some, it's nowhere to be found

Well, I know your game, you told him yesterday
No chance, you'll get nothin' from me
But now she's there, you're there, and everybody's there
He's in turmoil, as puzzled as can be
Just like me

Let's go down, down, low down
Where I know I should not go
Oh and she thinks she's the one
But she's just one in 24
And just 'cause everybody's doin' it
Does that mean that I can, too?

Lady, where has your love gone?
It was the anti-septic to the sore
To hold you by the hand
Must he first be in demand?
How he longs for you to long for him once more
Just once more

Let's go down, down, low down
Where I know I should not go
Oh and she thinks she's the one
But she's just one in 24
And just 'cause everybody's doin' it
Does that mean that I can, too? Oh...

Her eyes went down and cut you up
And there's nothing like a dirty look from
The one you want, or the one you've lost

An ache in your soul is everybody's goal
To get what they can't have
That's why you're after her
And that's why she's after him
But sayin' it won't change a thing
And no realising it won't change a thing
Realising it wont change a thing"
78,No. 1 Party Anthem ,"So you’re on the prowl wondering whether she left already or not
Leather jacket collar popped like antenna, 
Never knowing when to stop
Sunglasses indoors, par for the course,
Lights in the floors and sweat on the walls
Cages and poles


Call off the search for your soul, or put it on hold again
She’s having a sly indoor smoke
And she calls the folks who run this her oldest friends,
Sipping her drink and laughing at imaginary jokes 
As all the signals are sent, her eyes invite you to approach 
And it seems as though those lumps in your throat 
That you just swallowed have got you going

Come on, come on, come on
Come on, come on, come on
Number one party anthem

She’s a certified mind blower, knowing full well that I don’t
May suggest that there’s somewhere from which I might know her 
Just to get the ball to roll
Drunken monologues, confused because
It’s not like I’m falling in love I just want you to do me no good
And you look like you could

Come on, come on, come on 
Come on, come on, come on
Number one party anthem

Come on, come on, come on
Before the moment's gone
Number one party anthem

The look of love - the rush of blood
The “She’s with me” - The Gallic shrug
The shutterbugs - the Camera Plus
The black & white - the colour dodge
The good time girls - the cubicles
The house of fun - the number one
Party anthem

Come on, come on, come on
Before the moment's gone
Number one party anthem"
79,Old Yellow Bricks ,"Old yellow bricks
Love's a risk
Quite the little Escapoligist
Looked so miffed
When you wished
For a thousand places better than this

You are the fugitive
But you don't know what you're runnin from
You can't kid us
And you couldn't trick anyone
Houdini, love, you don't know what you're runnin away from

Who wants to sleep in the city that never wakes up?
Blinded by nostalgia
Who wants to sleep in the city that never wakes up?

She was enraged by the way
That the emperors were trapped in the cage
And the days she being dull
Leading to nights reading beer bottles

You're such a fugitive
But you don't know what you're runnin from
You can't kid us
And you couldn't trick anyone
Houdini, love, you don't know what you're runnin away from

Who wants to sleep in the city that never wakes up?
Blinded by nostalgia
Who wants to sleep in the city that never wakes up?

You're at a loss, just because
It wasn't all that you thought it was
You are a fugitive
But you don't know what you're runnin away from

She said I want to sleep in the city that never wakes up
And revel in nostalgia
I know I said he wants to sleep in the city that never wakes up but
Dorothy was right though"
80,On the Run From the MI5 ,"Come and take a leaf out of my book
I'm a crack dealing crook
Selling lots of rock and roll to the masses
And I know if you wanna take a trip to the city
We can go (to Gibraltar)
We can go (to Gibraltar)

Let's go, let's go, let's go, come on
Come on, come on, come on, come on
Let's go, let's go, let's go, come on

Give me your switch card - I'll book some flights

1996 and I'm stuck at the bottom of a truck
Got the road right in my ..., got detectives
And I'll say if you catch me that I really wish
That I had stayed (in Gibraltar)
That I had stayed (in Gibraltar)

Let's go, let's go, let's go, come on
Come on, come on, come on, come on
Let's go, let's go, let's go, come on

Give me your switch card - I'll book some flights"
81,One For The Road ,"One for the road
One for the road

From the bottom of your heart
The relegation zone
I saw this coming from the start
The shake rattle and roll
The cracks in blackout blinds cast patterns on the ceiling
But you're feeling fine 
I thought it was dark outside 
I thought it was dark outside 

So we all go back to yours and you sit and talk to me on the floor
There's no need to show me round baby
I feel like I've been here before
I've been wondering whether later, when you tell everybody to go
Will you pour me one for the road?

I knew this would be on the cards
I knew you wouldn't fold
I saw this coming from the start
The shake rattle and roll

So we all go back to yours and you sit and talk to me on the floor
There's no need to show me round baby
I feel like I've been here before
I've been wondering whether later, when you tell everybody to go
Will you pour me one for the road?

The mixture hits you hard
Don't get that sinking feeling
Don't fall apart
Some out of tune guitar
Soundtrack to disaster

One for the road
One for the road
One for the road
One for the road

So we all go back to yours and you sit and talk to me on the floor
There's no need to show me round baby
I feel like I've been here before
I've been wondering whether later, when you tell everybody to go
Will you pour me one for the road?"
82,One Point Perspective ,"Dancing in my underpants
I'm gonna run for government
I'm gonna form a covers band and all
And back there by the baby grand
Didn't Mr. Winter Wonderland
Say come here kid, we really need to talk?
Bear with me man, I lost my train of thought

I fantasise, I call it quits
I swim with the economists
And I get to the bottom of it for good
By the time reality hits
The chimes of freedom fell to bits
The shining city on the fritz
They come out of the cracks
Thirsty for blood

Just as the apocalypse finally gets prioritized
And you cry some of the hottest tears you ever cried
Multiplied by five
I suppose the singer must die

Singsong 'round the money tree
This stunning documentary that no one else unfortunately saw
Such beautiful photography, it's worth it for the opening scene
I've been driving 'round listening to the score
Or maybe, I just imagined it all
I've played to quiet rooms like this before
Bear with me, man, I lost my train of thought"
83,Only Ones Who Know ,"In a foreign place
The saving grace was the feeling
That it was her heart that he was stealing
Oh, he was ready to impress and the fierce excitement
The eyes are bright, he couldn't wait to get away
And I bet that Juliet was just the icing on the cake
Make no mistake, no

And even if somehow we could have 
Shown you the place you wanted
Well, I’m sure you could have made it that bit 
Better on your own

And I bet she told a million people 
That she'd stay in touch
But all the little promises they don’t mean much 
When there’s memories to be made
And I hope you're holding hands by new year's eve
They made it far too easy to believe 
That true romance can't be achieved these days

And even if somehow we could have 
Shown you the place you wanted
Well, I’m sure you could have made it that bit 
Better on your own
You are the only ones who know"
84,Only You Know ,"I want to see something that used to be in your eyes again
I'm waiting to see it you know it's only a question of when
And I know how much I'm missing heaven
You know that its missing

And only you know
Where you have been to
Only you know
What you have been through
There's better things
You're gonna get into
And I want to be there too

I know it's not easy for you to start to believe again
And when the day comes don't let yourself be deceived again
Cause I know how you've been waiting
Such a long time that you've been waiting

And only you know
Where you have been to
Only you know
What you have been through
There's better things
You're gonna get into
And I want to be there too 

And I know how you've been waiting
Such a long time that you've been waiting

And only you know
Where you have been to
Only you know
What you have been through
There's better things
You're gonna get into
And I want to be there too"
85,Perfect Sense ,"Richard of York: The Executive Branch
Having some fun with the warm-up act
If that's what it takes to say goodnight
Then that's what it takes

A four figure sum on a hotel notepad
A revelation or your money back
That's what it takes to say goodnight
Sometimes I wrap my head around it all and it makes perfect sense

Keep reminding me that it ain't a race
When my invincible streak turns onto the final straight
If that's what it takes to say goodnight
Then that's what it takes"
86,Perhaps Vampires Is A Bit Strong But... ,"I've seen your eyes as they fix on me
What is he doing? What on earth's the plan? Has he got one?
You'd better give me some pointers
Since you are the big rocket launcher and I'm just the shotgun.

Well, I ain't got no dollar signs in my eyes
That might be a surprise, but it's true
So I'm not like you and I don't want your advice
Or your praise or to move in the ways you do.
And I never will.

'Cause all you people are vampires
And all your stories are stale
And though you pretend to stand by us
I know you're certain we'll fail

Well, I've seen your eyes as they fix on me
Full of confusion. Your snarl is just so condescending.
Try to explain that we're onto a win
If the fee we get in near recoups what we're spending.

He said: ""I can't believe, that you drove all that way
Well, how much did they pay ya? How much did they pay ya?
You'd have been better to stay round our way 
Thinking 'bout things, but not actually doing the things.""

'Cause all you people are vampires
And all your stories are stale
And though you pretend to stand by us
I know you're certain we'll fail

'Cause all you people are vampires
And all your stories are stale
And though you pretend to stand by us
I know you're certain we'll fail

All you people are vampires!"
87,Piledriver Waltz ,"I etched the face of a stopwatch
On the back of a raindrop
And did a swap for the sand in an hourglass.

I heard an unhappy ending 
it sort of sounds like you leaving
I heard the piledriver waltz, 
it woke me up this morning.

You look like you’ve been for breakfast 
at the Heartbreak Hotel
And sat in the back booth by the pamphlets
and the literature on how to lose
Your waitress was miserable 
and so was your food.
If you’re gonna try and walk on water 
make sure you wear your comfortable shoes.

Mysteries flashing amber go green 
when you answer but the red on the rest 
of the questionnaire never changes.

I heard the news that you’re planning
to shoot me out of a cannon.
I heard the piledriver waltz, 
it woke me up this morning.

You look like you’ve been for breakfast 
at the Heartbreak Hotel
And sat in the back booth by the pamphlets 
and the literature on how to lose.
Your waitress was miserable 
and so was your food.
If you’re gonna try and walk on water 
make sure you wear your comfortable shoes.

Oh, piledriver."
88,Plastic Tramp ,"He looks as if he hasn't slept,
His hair is purposely unkept.
Then he knew his people wept
When you crafted your plan.

Shadows underneath the eyes,
And everywhere the bastard lies,
My lack of proof is your disguise,
You won't remember me.

There's nothing really I can say,
I'm sorry mate and walk away.
I could be wrong unless you play your game.

It's wonderful and most unkind,
And Horrible is redefined.
I can't imagine that you'd mind at all.

You're lying again, your conscious ain't you friend.
And the only thing you are sorting out is your imagination.
You're lying again, your conscious ain't you friend.
And the only thing you are sorting out is your imagination.

Is he really on the street,
Desperation or deceit?
And what he's wearing on his feet will solve our mystery.

And I am baffled by how you stand there soaking it in.
Do you hide your identity where you hide your grin?
Better hide your grin

Shadows underneath the eyes,
And everywhere the bastard lies,
My lack of proof is your disguise,
You won't remember me.

There's nothing really I can say,
I'm sorry mate and walk away.
I could be wrong unless you play your game.

It's wonderful and most unkind,
And Horrible is redefined.
I can't imagine that you'd mind at all.

You're lying again, your conscious ain't you friend.
And the only thing you are sorting out is your imagination.
You're lying again, your conscious ain't you friend.
And the only thing you are sorting out is your imagination."
89,Potion Approaching ,"I was biting the time zone,
And we embellish the banks of our bloodstreams,
And threw caution to the colourful
Then we fell asleep in the car,
Until the bumps woke me up in your grip
And the tide took me to your mouth,
And then swept me back down to your palms

It’s them that put me inside the reminder
That yours is the only ocean,
(Yours Is the only ocean)
That I wanna swing from,
Yours is the only ocean,
That I wanna hang on

I've got this ego mechanic,
She’s always trying to give me vitamins
Oh she’d be frightened of your reflection,
I preferred her as a cartoon
If I could be someone else for a week,
I’d spend it chasing after you,
Cos she’s not shattering my attitude,
No matter how she folds the potion

Yours is the only ocean,
That I wanna swing from,
Yours is the only ocean,
That I wanna hang on to
I’m swinging on
Yours is the only ocean,
Yours is the only ocean,
Yours is the only ocean,
Yours is the only ocean

Potion approaching, shield your eyes,
Potion approaching, visualize,
Holding a token, swollen in size,
Potion approaching, shield your eyes

Oh but if we’re gonna escape though,
We really ought to think it through,
Would you like me to build you a go kart?"
90,Pretty Visitors ,"Tricking through the morning,
The tramp with the trampoline under his arm,
Shifts past your whiskers,
So spark is a charm with the barking alarm,
Weighs coil 'til the corner is turned.

And the bicycle wheels, all struggle to move round,
In your muddy mind,
Blatantly cape town,
And will intertwine in co-operative time,
Shall we sit on the springs 'til the mung goes dry?

All the pretty visitors came and waved their arms
And cast the shadow of a snake pit on the wall,
All the pretty visitors came and waved their arms
And cast the shadow of a snake pit on the

What came first the chicken or the dickhead?
Split sleep reeps through rewards and ill fitting thoughts,
A twilight force, she doesn't wanna walk,
Your legs start running and your head gets caught,
Canopy 19 it's perfectly placed for the reasonably frightening,
Pulled from the after taste, you'll have to slip away,
And I'm happy to say,
Behold as the crook in a hammock plays

All the pretty visitors came and waved their arms
And cast the shadow of a snake pit on the wall,
All the pretty visitors came and waved their arms
And cast the shadow of a snake pit on the wall

Behold as the crook in the hammock plays,
Crawling with the base of the scales,
And fiddles with the feet on a balancing act,
Gagged, bound and craft in a tale,
Trailing wrapped in a gasp,

Crawling with the base of the scales,
And fucking fiddles with the feet on a balancing act,
You were gagged, bound and craft in a tale,
Trailing wrapped in a gasp.

All the pretty visitors came and waved their arms
And cast the shadow of a snake pit on the wall,
All the pretty visitors came and waved their arms
And cast the shadow of a snake pit on the wall."
91,Put Me In A Terror Pocket ,"He spoke a script
Dipped in the sort of talk to make you keep the gaze
It's all a trick
The slicked back slimy arms have got a war to wage

He's got a laugh like a crackling wire
And he wants to put the bite marks on you
He wants to put the bite marks on you
And he twists my guts

As the only thing as repelling as his invitations
Are his excuses
And he said ""I am the conductor
Put me in a terror pocket""

He did a stint
Master in a craft
He'd squint through his spectacle
He'd drop a dirty hint if he thinks that he could impress you with the unacceptable

And he has turned through all the pages with his fingers
And covered them with goo
And he wants to put the bite marks on you
He wants to put them on you and it hurts my back

Because the only thing that's as heavy as the adoration
Is the days of hanging out on his own
And it's been a long-sounding alarm
And he frightened me to death
When he said ""I am the conductor
Put me in a terror pocket""

'Cause he's trying to give me a ticket to a competition
And I don't know how the odds are stacked
As he's rolling out the running track"
92,Put Your Dukes Up John (cover The Little Flames) ,"Put your dukes up John,
Yeah, put your dukes up John,
You were preened and sanitised,
Struck dumb by good advice.

Your integrity was bruised,
Your celebrity a ruse,
They pulled the rug from under,
Made way for new pretenders.

Change your tune and change your hair
Or you’re not going anywhere
Change your tune and change your hair
Or you’re not going anywhere
Be a C_Y_N_I_C_
Be a C_Y_N_I_C_

The profit margin blinds them,
They groomed and ostracised him,
His calm makes my blood boil,
His calm makes my blood boil,

Change your tune and change your hair
Or you’re not going anywhere
Change your tune and change your hair
Or you’re not going anywhere
Be a C_Y_N_I_C_
Be a C_Y_N_I_C_"
93,R U Mine ,"I'm a puppet on a string
Tracy Island, Time traveling
Diamond cutter shaped heartaches
Come to find you 4:00 in some velvet morning
Years too late
She's a silver lining
Lone ranger riding through an open space 
In my mind, when she's not right there beside me

I go crazy 'cause here isn't where I wanna be
And satisfaction feels like a distant memory
And I can't help myself
All I wanna hear her say is ""Are you mine?""

Well, are you mine?
Are you mine?
Are you mine?

I guess what I'm trying to say is I need the deep end
Keep imagining meeting
Wished away entire lifetimes
Unfair we're not somewhere misbehaving for days
Great escape
Lost track of time and space
She's a silver lining climbing on my desire

And I go crazy 'cause here isn't where I wanna be
And satisfaction feels like a distant memory
And I can't help myself
All I wanna hear her say is ""Are you mine?""

Well, are you mine? (Are you mine tomorrow?)
Are you mine? (Or just mine tonight?)
Are you mine? (Are you mine? Mine?)

And the thrill of the chase moves in mysterious ways
So in case I'm mistaken
I just wanna hear you say
""You've got me, baby are you mine?""

She's a silver lining, lone ranger riding
Through an open space in my mind
When she's not right there beside me

I go crazy cause here isn't where I wanna be
And satisfaction feels like a distant memory
And I can't help myself
All I wanna hear her say is ""Are you mine?""

Well, are you mine? (Are you mine tomorrow?)
Are you mine? (Or just mine tonight?)
Are you mine? (Are you mine tomorrow, or just mine tonight?)"
94,Ravey Ravey Ravey Club ,"She's been thinking, well fuck it all we're not goin' home today
And she's been eatin' too much magic beans to walk home anyway
And you can't fool me, oh come down to the dirty ground
Put up your picture and the playful word will get around
Yeah word will get around yeah
Yeah word will get around

Everyone's fellin' alright
I won't be sleepin' today
I won't be sleepin' tonight!

I'm fellin' silly, I'm feeling oh so sick
And I can't see you through the smoke because the clouds so thick
And there's a fire as you're dancin' to the disco sound
Put up your picture baby and word will get around
Yeah word will get around yeah
Yeah word will get around

Everyone's feelin' alright
I won't be sleepin' today
I won't be sleepin' tonight!"
95,Reckless serenade ,"Topless models doing semaphore
wave their flags as she walks by and get ignored
Illuminations on a rainy day
When she walks her footsteps sing a reckless serenade

I've been trying to figure out exactly what it is I need
Called up to listen to the voice of reason
And got the answering machine

The type of kisses where teeth collide
When she laughs her heavens hum
A stun gun lullaby
Those twinkling vixens
With their shining spiral eyes
Their hypnosis goes unnoticed when she's walking by

I've been trying to figure out exactly what it is I need
Called up to listen to the voice of reason
And got his answering machine

I left my message
But did he fuck get back to me
And now I'm stuck still wondering
How it's meant to be

Singing a reckless serenade, reckless serenade
Reckless serenade, reckless serenade

Reckless serenade
Reckless serenade
Reckless serenade"
96,Red Light Indecates Doors Are Secured ,"Ask if we can have six in
If not we'll have to have 2
You're coming up at our end aren't you? 
So I'll get one with you
Oh won't he let us have six in? 
Especially not with the food
He could've just told us no though, he dint have to be rude

You see her with the green dress? 
She talked to me at the bar
How come it's already two pound fifty? 
We've only gone about a yard
Dint you see she were gorgeous 
She was beyond belief
But this lad at the side drinking a Smirnoff Ice came and paid for her Tropical Reef

And I'm sitting going backwards, and I didn't want to leave
I said it's High Green mate, via Hillsborough please

How funny was that sketch earlier 
Up near that taxi rank
Although you will have missed it 
Think it were when you went to the bank
These two lads squaring up proper shouting 
Bout who were next in the queue 
The kind of thing that would seem so silly but not when they've both had a few

Well calm down temper temper, you just shouldn't get so annoyed
Well you're acting like a silly little boy
Oh they wanted to be men and do some fighting in the street
He said no surrender, no chance of retreat

So why are we in the taxi? 'Cause I didn't wanna leave
 said it's High Green mate, via Hillsborough please

Drunken plots hatched to jump it  
Ask around are you sure?
Went for it but the red light was showing
And the red light indicates doors are secured"
97,Red Right Hand ,"Take a little walk to the edge of town
and go across the tracks
Where the viaduct looms,
like a bird of doom
As it shifts and cracks
Where secrets lie in
the border fires and
the humming wires well you know you're never comin back
Past the square, past the bridge
past the mills, past the stacks

On a gathering storm comes
a tall handsome man
In a dusty black coat with
a red right hand

He'll wrap you in his arms and
tell you that you've been a good boy
He'll rekindle all of those dreams
it took you a lifetime to destroy
He'll reach deep into the hole,
heal your shrinking soul
And there won't be a single thing 
That you can do
He's a god, he's a man, 
he's a ghost, he's a guru

They're whispering his name
Across this disappearing land
But hidden in his coat
is a red right hand

You don't have no money?
He'll get you some
If you haven't got no car, 
He'll get you one
You've got no self-respect,
you feel like an insect
Well don't you worry buddy,
cause here he comes
Through the ghetto and the barrio
and the bowery and the slums

A shadow is cast 
wherever he stands
Stacks of green paper in his
red right hand

You'll see him in your nightmares,
you'll see him in your dreams
He'll appear out of nowhere but
he's not what he seems
You'll see him in your head and
on the TV screen
hey buddy, I'm warning
you to turn it off
He's a ghost, he's a god,
he's a man, he's a guru

You're one microscopic cog
in his catastrophic plan
Designed and directed by
his red right hand"
98,Riot Van ,"Up rolls the riot van
and sparks excitement in the boys
But the policemen look annoyed
Perhaps these are ones they should avoid

We got a chase last night
from men with truncheons dressed in hats
We didn't do that much wrong
still ran away though for the laugh
Just for the laugh

And please just stop talking
Cause they won't find us if you do
Oh, those silly boys in blue
Well, they won't catch me and you

Have you been drinking, son?
You don't look old enough to me
I'm sorry officer is there 
a certain age you're supposed to be?
Cause nobody told me

And up rolls the riot van
And these lads just wind the coppers up
They ask why they don't catch proper crooks
They got their address and their names took
But they couldn't care less

Thrown in the riot van
And all the coppers kicked him in
And there was no way he could win
Just had to take it on the chin"
99,Sandtrap ,"When you leave us through the patient doors
That rattle in you ear will be the sound of our applause
Rapturous, considered and due
Oh the nasty laughter and desperate smirks
Are tangled in the boredom where out brittle kisses lurk
Well how can i believe you, when you can't believe your luck

And the shards of past attraction lie visible
But shy and blunt and weak and worn
Away by whining in the emery paper voice you use to speak

Oh the shards of past attraction lie visible
But shy and blunt and weak and worn
Away by whining in the emery paper voice you use to speak

In the trap
You only want to be the first to laugh
You only want to be the first in the sandtrap
You only want to be the first to laugh

And your climbing holes and sink the claws
We know i do clenching that you send us all towards

Farewell, farewell, farewell"
100,Science Fiction ,"Religious iconography giving you the creeps?
I feel rougher than a disco lizard tongue along your cheek
The rise of the machines
I must admit you gave me something momentarily
In which I could believe
But the hand of harsh reality’s un-gloved
And it’s on its way back to scoop you up
Not on my watch

I want to stay with you my love
The way that some science fiction does reflections in
The silver screen of strange societies
Swamp monster with a hard on for connectivity

The ascension of the cream
Mass panic on a not too distant future colony
Quantitative easing
I want to make a simple point about peace and love
But in a sexy way where it’s not obvious
Highlight dangers and send out hidden messages
The way some science fiction does

I’ve got the world on a wire in my little mirror mirror on the wall
In the pocket of my raincoat
So I tried to write a song to make you blush
But I’ve a feeling that the whole thing
May well just end up too clever for its own good
The way some science fiction does"
101,Sculptures Of Anything Goes ,"How am I supposed to manage my infallible beliefs
While I'm sockin' it to ya?
Performing in Spanish on Italian TV
Sometime in the future
Whilst wondering if your mother still ever thinks of me
Hallelujah

Blank canvasses lent against gallery walls
Flowing towards sculptures of Anything Goes
On the marble stairs

Is that vague sense of longing kinda trying to cause a scene?
Guess I'm talking to you now
Puncturing your bubble of relatability
With your horrible new sound
Baby, those mixed messages ain't what they used to be
When you said 'em out loud

Blank canvasses lent against gallery walls
Flowing towards sculptures of Anything Goes
On the marble stairs
Leading to almost wherever you want them to

The simulation cartridge for City Life '09
Is pretty tricky to come by
Village coffee mornings with not long since retired spies
Now that's my idea of a good time
Flash that angle grinder smile, gasp and roll your eyes
And help me to get untied from the chandelier
And twizzling 'round an umbrella
I'll sing a tune"
