,Title,Lyrics
21,Napierdalaj Żonę ,"Kochanie! Zobacz, kto wrócił!!!
KURRWAA!!! ZUPA JEST SŁONA, SZMATO!!!
KURWA, GDZIE JEST WÓDKA?!
NO I CO KURWA WYJESZ?!
Jak Ci zaraz przypierdolę...

Cały West Side - Napierdala Żonę
East Side - Napierdala Żonę
Cały North Side - Napierdala Żonę
South Side - Napierdala Żonę

Za te zupy przesolone, ziomek, napierdalaj żonę
(uuouu napierdalaj żonę)
Pokaż, kto tu ma cojones, napierdalaj żonę łomem
(uuouu napierdalaj żonę)

Słaniam się od chlania, wbijam do chałupy
Szykuj się na zadrapania, połamania, no i strupy
Nakopię Ci do dupy, jebana szmato
Napierdalam po pysku, a za oknem mamy lato
Tak! Słońce świeci, jak w Miami
Tak, jak pedały - nie pierdolę się z babami
Okładam Cię pięściami, jesteś dla mnie nikim
Sprzedam Ci kopa w pizdę po same jajniki
Jak wiking (ah!) Zmasakruję Cię, kochana
a jak nastawisz głowę, to Ci zrobię tulipana
[...] morda cała rozjebana
a jak będziesz coś pierdolić, to zajebię Ci z kolana
Oj dana, nana.... wakacyjna patologia
Biorę bejsbola, suka ma już pełno w spodniach
Wóda pita co dnia, życie w pogardzie
Głupia kurwo, ""łobuz kocha najbardziej""!

Cały West Side - Napierdala Żonę
East Side - Napierdala Żonę
Cały North Side - Napierdala Żonę
South Side - Napierdala Żonę

Za te zupy przesolone, ziomek, napierdalaj żonę
(uuouu napierdalaj żonę)
Pokaż, kto tu ma cojones, napierdalaj żonę łomem
(uuouu napierdalaj żonę)

Zakładam Nelsona, jak niebieską kartę
Pierdolona suko, teraz idę w parter
Łapy całe zdarte, napierdalam po twarzy
Nieprzytomna dziwka leży sobie, jak na plaży
(uuuouuu!) Uwielbiam tę kobietę
(iiijeeeee!) napierdalać taboretem,
przypalać petem (ah!) Zamknij, kurwo, pysk!
Teraz pójdę się wylać. Wrócę - ma być błysk!
This is Sparta! Jesteś kurwa tego warta
Skaczę po Twojej głowie w jebanych nartach
Masz farta, kochanie, będę kończył łokciem
Mogłaś trenować, a nie malować paznokcie
Ta! Na dziś koniec niestety
Standardowo, powijają mnie bagiety,
chwytają za chabety, przykładają pistolet
Jutro wyjdę z dołka i znowu Ci wpierdolę


Cały West Side - Napierdala Żonę
East Side - Napierdala Żonę
Cały North Side - Napierdala Żonę
South Side - Napierdala Żonę

Za te zupy przesolone, ziomek, napierdalaj żonę
(uuouu napierdalaj żonę)
Pokaż, kto tu ma cojones, napierdalaj żonę łomem
(uuouu napierdalaj żonę)"
22,Nowotwór Złośliwy ,"-no więc panie doktorze, ile zostało mi jeszcze czasu?
-wie pan‚ to jest nowotwór złośliwy, nie wiem‚ pół roku
-no dobrze‚ może jeszcze raz pan pokaże mi tego raka co?
-dobrze proszę spojrzeć na monitor
-co mi kurwa świecisz tym rentgenem kurwa, po oczach
a ty gruba świnio‚ co ty kurwa se myślisz, twoje ciało to jebany śmietnik
wypierdalam z tej meliny kurwa, elo
ruscy ruchali wam matki‚ tfu

złośliwy rak, he don't give a fuck
dogryza, wyzywa, gdy mu coś nie w smak
jak jebany ptak wypierdolił ze szpitala
biega po ulicy i każdemu dopierdala
twoja stara w kiblu, przeraźliwie płacze
ciśnie jej od kurew i jebanych wieśniaczek
niezły przyjemniaczek, uciążliwy jak pokrzywy
hold up, skurwysynu on po prostu jest złośliwy

złośliwy rak, lecą kurwy i chuje
wszak, skurwysynu nazwa go zobowiązuje
pruje się jebany, nie zna słowa przepraszam
nawyzywał, stare baby i pokazał kutasa
'halo proszę pani' - zaczepia kobietę
'jesteś brzydką szmatą, która ma chujowy sweter'
skurwiel kocha ranić, dziewczyna zaczyna płakać
haha, kawał chuja z tego raka
brak mu wychowania, pokazuje brzydki gest
on nie kłania się sąsiadce mówi 'jebał cię pies'
właśnie taki jest jebaniec, nic go nie jest w stanie wzruszyć
ciśnie ci baranie, że masz odstające uszy
ordynarne słowa, zaraz ci dogryzie
skurwiel wyprostował krzywą wieżę w pizie
idzie z każdą szmatą czy to dzieci, czy dorośli
bo wszystko co robi, robi po jebanej złości

złośliwy rak, he don't give a fuck
dogryza, wyzywa, gdy mu coś nie w smak
jak jebany ptak wypierdolił ze szpitala
biega po ulicy i każdemu dopierdala
twoja stara w kiblu, przeraźliwie płacze
ciśnie jej od kurew i jebanych wieśniaczek
niezły przyjemniaczek, uciążliwy jak pokrzywy
hold up, skurwysynu on po prostu jest złośliwy

głupie chuje, kurwy, szuje
rak ładuje punche, idzie, szykanuje
pokazuje palcem, masz paprykarz albo sos
a gdy pochylasz łeb, to cię wtedy pstryka w nos
ma wysoki głos, wbija ci szpilę co chwilę
'jesteś grubą kurwą albo jebanym debile
nie żryj tyle ściero bo wyglądasz w kurwę źle
twoi starzy to pedały ty pierdolony psie'
to coś okropnego, szukaj swego ego
na dnie jebanego, rowu mariańskiego
do każdego typa zwraca się per przyrodzenie
to jest rak, skurwysynu a nie żadne przeziębienie
program na antenie, ocaleni studio
wyjebał tam flachę, za jednym zamachem kurwo
nie zmieni się trudno, zimny drań aż piździ
czemu taki jest, może go ktoś kiedyś krzywdził?

złośliwy rak, he don't give a fuck
dogryza, wyzywa, gdy mu coś nie w smak
jak jebany ptak wypierdolił ze szpitala
biega po ulicy i każdemu dopierdala
twoja stara w kiblu, przeraźliwie płacze
ciśnie jej od kurew i jebanych wieśniaczek
niezły przyjemniaczek, uciążliwy jak pokrzywy
hold up, skurwysynu on po prostu jest złośliwy"
23,Papier&Konserwy ,"hahahaha!
kolanowirus skurwysynu
hahahahahaha
mamy papier i konserwy

mamy dziwko papier i konserwy
papier i konserwy
makaron bez przerwy
mamy dziwko
mamy dziwko papier i konserwy
papier i konserwy
daruj se te nerwy

mamy dziwko papier i konserwy
papier i konserwy
makaron bez przerwy
mamy dziwko
mamy dziwko papier i konserwy
papier i konserwy
daruj se te nerwy

mamy dziwko papier i konserwy
robię nowe bangry*
bo mam na to czas w końcu jestem wypoczęty
owinięty w papier rzucam w kurwy konserwami
ludzie umierają głodujący i osrani
dzwoni do mnie szmata że chce nowego papieru
nie dam ci papieru
zadzwoń do swoich frajerów
niech cię jebie bieda nie dam ci za skurwysyna
malma, foxy, mola, velvet, krakus i regina
sokołów, lubella, pasztet z polędwicy
moi przeciwnicy umierają na ulicy
dziwko
wypad do biedronki
sorki
gdzieś ty była kurwo jak nie miałem ani rolki

mamy dziwko papier i konserwy
papier i konserwy
makaron bez przerwy
mamy dziwko
mamy dziwko papier i konserwy
papier i konserwy
daruj se te nerwy

mamy dziwko papier i konserwy
papier i konserwy
makaron bez przerwy
mamy dziwko
mamy dziwko papier i konserwy
papier i konserwy
daruj se te nerwy

makaron, konserwy
niech tu jakaś ściera
dotknie mi papiera
będziemy się strzelać
co teraz skurwielu?
od dziś mamy kosę
wezmę ci rozwinę jebaną rolkę przed nosem
świderki, muszelki, szmato, papier zapachowy
stoisz mi pod chatą jak świadek jehowy
jebany dobrobyt, wszystkiego od zajebania
chcesz coś do szamania to ci mówię до свидания
gulasz po angielsku, moje crew z wojskiem
mordujemy potem jemy konserwy tyrolskie
wszystkie sklepy wykupione jebany kondonie
biorę kąpiel w makaronie

mamy dziwko papier i konserwy
papier i konserwy
makaron bez przerwy
mamy dziwko
mamy dziwko papier i konserwy
papier i konserwy
daruj se te nerwy

mamy dziwko papier i konserwy
papier i konserwy
makaron bez przerwy
mamy dziwko
mamy dziwko papier i konserwy
papier i konserwy
daruj se te nerwy

mamy dziwko papier i konserwy
papier i konserwy
makaron bez przerwy
mamy dziwko
mamy dziwko papier i konserwy
papier i konserwy
daruj se te nerwy

-----------------------------------------
*skrót od 'bangery' - wesołych lub śmiesznych kawałków od których głowa sama się buja"
24,Patroszę prostytutki ,"Aha
Summertime Holocaust 2 szmato!
Rapapapapam tatara
Oh oh a łoł

(wrum wrum) Chodź tu szmato nie bądź kurwo taka skryta
(wrum wrum) Co ty na to bym zobaczył twe jelita?
Jakby się ktoś pytał, mam sadystyczne pobudki
To skutki picia wódki, patroszę prostytutki
(wrum wrum) Biorę dziwkę, do chałapy gwoździe wpycham
(wrum wrum) Ogłaszała się jebana że połyka
Zrobię ci z ryja paprykarz, nożem wytnę sutki
Tak właśnie topię smutki, patroszę prostytutki

Może z deczka jestem pojebany i mam od dziecka pomysły chujowe
Kto powie że niejedna sikoreczka straciła dla mnie swą jebaną głowę?
I love prostytutki, szmato biorę motorową piłę w rękę
Jeden wystrzał z dubeltówki urwie kurwie dolną szczękę
Więc zamawiamy panienkę (ta), niech weźmie swoje koleżanki (aha)
O ja pierdole zaraz pęknę (łoł), bo przyjechały trzy Rosjanki (łoł)
Celuje z klamki, piszczą jebane, ej koleżanko co ty taka blada?
Kurwa jak stała oszczała się cała i mi zaczyna po rusku ujadać
""Nie nada, nie nada!"", mam nowy paralizator
Przykładam, przykładam ci go do łechtaczki szmato
Wylewam na głowę benzynę, podpalam dziewczynę, kabarecik
Dziwka bawi się włosami, chyba kurwa na mnie leci
Chowam towar w worki na śmieci, wytopie z kurwy kurewski smalec
Będę częstował głodujące dzieci, Ochojska by powiedziała ""wspaniale""
A ty pedale co robisz dla świata? Ja go naprawiam bo to mój atrybut
Radze ofiarom chować swoją starą, zwłaszcza jak się nawpierdalamy grzybów

(wrum wrum) Chodź tu szmato nie bądź kurwo taka skryta
(wrum wrum) Co ty na to bym zobaczył twe jelita?
Jakby się ktoś pytał, mam sadystyczne pobudki
To skutki picia wódki, patroszę prostytutki
(wrum wrum) Biorę dziwkę, do chałapy gwoździe wpycham
(wrum wrum) Ogłaszała się jebana że połyka
Zrobię ci z ryja paprykarz, nożem wytnę sutki
Tak właśnie topię smutki, patroszę prostytutki

Kurwa się po lesie pląsa, chce zadzwonić do alfonsa
Nie odbiera, ściera nie wie? Zakopałem go przy drzewie
(Łu, łu) Szpadlem w łeb, dziwka już wypluwa zęby
(Łu, łu) Abonent jest czasowo niedostępny
Jestem wstrętny, pojebany, ściany oblepione flakami
Halo, proszę pani, może pani kurwa tak nie plamić?
Gram w Twistera z dziewczynami, pomysł trochę poroniony
Bo odciętymi członkami, cztery głowy na zielony
Ot jebana Kamasutra, ręka noga mózg na ścianie
Robię z prostytutek futra dziwko poprzez skalpowanie
Dziwko nie bądź taka smutna, przecież hajs za to dostaniesz
Jebiesz cip zapachem z kutra, daj mi całusa kochanie
Coś tu się nie kalkuluje, z nerwów zaciśnięte pięści
Bo gdy przyszły były trzy, teraz mam trzydzieści części
Jazda, jazda, jazda z kurwami
Wystawie twoje ścierwo na Allegro z organami (łoł)

(wrum wrum) Chodź tu szmato nie bądź kurwo taka skryta
(wrum wrum) Co ty na to bym zobaczył twe jelita?
Jakby się ktoś pytał, mam sadystyczne pobudki
To skutki picia wódki, patroszę prostytutki
(wrum wrum) Biorę dziwkę, do chałapy gwoździe wpycham
(wrum wrum) Ogłaszała się jebana że połyka
Zrobię ci z ryja paprykarz, nożem wytnę sutki
Tak właśnie topię smutki, patroszę prostytutki"
25,Ruchać Trupy ,"Joł
hehe
2NP, skurwysynu!
Kto wybrzydza ten nie rucha


Sory mała, nie chce twojej dupy
Wole na cmentarzu ruchać trupy
Napalony, w pełnym wzwodzie
Biegnę z językiem na brodzie
Biorę szpadel, ciało wykopuje
Jestem fest popierdolonym chujem
Dla mnie święto jak Wigilia
Wakacyjna nekrofilia

Buziaczek dla denatek
Będzie dzisiaj kłute,super
Wchodzę na cmentarz z odpalonym fiutem, o!
Pogoda dopisuje, czas wakacyjnej laby
2NP skurwysynu, wykopuje stare baby
Mam dość ciekawy nawyk, wkładam chuja w trupie dupy
Ze mną Madafaka, ściero wyjebiemy twoją babcie
Prokuratura przedstawia zarzuty
Chuj im do dupy, skurwysynu są wakacje
Bejbe, jesteś kurwa moim skarbem
Bejbe, zaraz wykopie cię szpadlem
Zdejmę wieko trumny i przetrzepie twoją dupę
Jebać lampucery, wole pierdolić się z trupem, o!
Ciało zepsute i wystające żebra
przypał, luźna cipa bo masz wiotkie mięśnie kegla
Ze mną nie przegrasz, pieszczę twoją szyje
Tak cię kurwo zerżnę, że zaraz ożyjesz

Sory mała, nie chce twojej dupy
Wole na cmentarzu ruchać trupy
Napalony w pełnym wzwodzie
Biegnę z językiem na brodzie
Biorę szpadel, ciało wykopuje
Jestem fest popierdolonym chujem
Dla mnie święto jak Wigilia
Wakacyjna nekrofilia

Może to nie wypada, lecz już myślę o ruchaniu
Tak pięknie ksiądz o tobie gadał na kazaniu
Czasem szczerze się do maniur
Pięknej nie wpierdala zazdrość (wcale)
ją wpierdalają już tylko robale
Z tym make-up'em wyglądasz wspaniale
Cud, malina, miód
Czasem jak za tobą tęsknie, to wsadzam chuja w lód
Ja dla niej podejmę trud, kotek, taki ze mnie łobuz
Dziś zapierdole dla ciebie wieniec z sąsiedniego grobu
Mamy z Kukim na cmentarzu obóz, piwko, grill i gra gitara
Po kilku browarach podoba mi się pani Barbara
Chuj że stara, się przebiegnie na około
W kurwę mnie jara kiedy jesteś zimną suką
A debile konia tłuką zamiast ruchać denatki
Zapach rozkładu tu powala na łopatki
Buziaczki, papatki, muszę jeszcze wsadzić z gumy
Skurwysynu, przynajmniej mnie nie zdradzi

Sory mała, nie chce twojej dupy
Wole na cmentarzu ruchać trupy
Napalony w pełnym wzwodzie
Biegnę z językiem na brodzie
Biorę szpadel, ciało wykopuje
Jestem fest popierdolonym chujem
Dla mnie święto jak Wigilia
Wakacyjna nekrofilia

Z dedykacją dla tych, którzy mówią że nie rucham
Mamy takie towary, że nie siada mucha
No, w sumie siada, bo ciało się rozkłada
Jebie kurewsko, chyba to jedyna wada
Ręka odpada, to nie problem,sprawnym ruchem
Podnoszę z gleby i zaczynam walić gruchę
Suche waginy, zimne usta i pośladki
Całusy dla was nasze kochane denatki

Mogę mówić tu o farcie, mi nie straszna kiła
Nie pierdol mi o gwałcie, przecież się nie broniła
Pięknej mogiła lepsza niż każde M4
A znicze tylko dodają romantycznej atmosfery
Jestem serio napalony, wreszcie pójdziemy od łóżka
Zliże bitą śmietanę z twojego brzuszka
Jesteś piękna jak wydmuszka, wskakuj słońce, kotku 
Choć jak większość szmat, jesteś pusta w środku

Sory mała, nie chce twojej dupy
Wole na cmentarzu ruchać trupy
Napalony w pełnym wzwodzie
Biegnę z językiem na brodzie
Biorę szpadel, ciało wykopuje
Jestem fest popierdolonym chujem
Dla mnie święto jak Wigilia
Wakacyjna nekrofilia"
26,Serfowanie na topielcu ,"serfowanie na topielcu
morze, plażę noszę w sercu

aloha szmato holocaust trzeci
bo kocham lato jak pedofil dzieci
lecim serfować będzie w chuj radocha
brzydkie zapachy dochodzą do nocha
co tam dryfuje ja cię pierdzielę
nie wierzę kurwa jebany topielec
podbiegam śmiało nie myślę za wiele
wskakuję na ciało i pływam skurwielem
o o o tępa szmato
o o o mamy lato
o o o na przypale
o o o łapię fale
la vida loca pływam na zwłokach
lepszy od deski jest nieżywy chłopak
ma niezłego kopa dziwko muszę przyznać
ślizga się po fali jak rozgrzana pizda

serfowanie na topielcu
morze, plażę noszę w sercu

patrzę na ciało przegnity ziomuś
musiało mu się spierdolić z pontonu
nikt mu nie pomógł pływać nie dał rady
nie przeżył a mógł nam robić kebaby
jak tak można kurwa mać
zgniłe ciało jest wyborne
więc se można na nim stać
serfować lub srać na mordę
jestem na fali wysoko wywłoko
na brzegu świnie puszczają mi oko
nawet się twoja matula przygląda
wezmę topielca jebniemy trójkąta
jebana szmato suck trupi cock
na rajskiej plaży zapada zmrok
to był skurwielu zajebisty rok
morze, hawaje, bezczyszczenie zwłok

serfowanie na topielcu
morze, plażę noszę w sercu

(serfowanie na topielcu
morze, plażę noszę w sercu)

na topielcu

serfowanie na topielcu
morze, plażę noszę w sercu"
27,Skrrrt Skrrrt Whoop Whoop ,"co za pech mam grzech
znowu najebany kopie niemowlaka w trzech
będzie w chuj krzywo
jebany szatan mi lata po piwo
zrobię z ciebie jebane warzywo
zamknę w piwnicy i będę brał rentę
jakbym nastawiał częstotliwość
kręcę ci we łbie przez łeb śrubokrętem
jebnięte wersy przeklęte słowa
na chuj się lampisz pokazuj biust
jestem zboczony mam spaczony mózg
wstrętny jak lay'sy smak z dupy do ust
daje upust chorej wyobraźni
wszystko mnie drażni
na glebę ściery
wszystkie rapery to niby pojeby
a tylko ja na to mam szmato papiery
mam cztery pierdolone schizofrenie
a polskie podziemnie to są dla mnie pionki
jestem nadziemiem skumaj to szmato
predator kontra jebane minionki
wiem że uwieram te jebane szmaty
jak tampon zrobiony ze szklanej waty
wyrywam gnaty profanuje ciała
przed zgonem magda żuk tego słuchała

(skrrrt skrrrt skrrrt skrrrt)
chcę mieć z trynkiewiczem feat
dziwko pozbawię cię wit
słucham nagrobkowych płyt
(whoop whoop whoop whoop)
wypierdalam nogi z dup
wypatroszę cię jak drób
zwale konia na twój grób

przez to twoja mała cała oniemiała
chyba nie trafiłem w gusta
a gdyby dziwka nam tutaj zemdlała
to jej zrobię kutas-usta
to nie rozpusta (nie nie)
nie jestem chujem ratuje życie
włożę jej w pizdę achtunga (nie)
będzie wszędzie nawet na suficie
czeka cię ciężkie pobicie
jak ci skurwielu to gówno nie siada
załóż strój syberyjskich łowcy niedźwiedzi i zapierdol dabba
no dawaj (dawaj) no dawaj, kurwo
w rezerwuarze mam wodę święconą
którą spuszczam gówno, kurwo

(skrrrt skrrrt)
chcę mieć z trynkiewiczem feat
dziwko pozbawię cię wit
słucham nagrobkowych płyt
(whoop whoop)
wypierdalam nogi z dup
wypatroszę cię jak drób
zwale konia na twój grób

mam dwadzieścia osiem lat w dowodzie
na co dzień widzę że ten pierdolony pech mi nie odpuszcza
wydaje mi się szmato że przy jebanym porodzie
rozpierdoliłem od razu z automatu 3 lustra
egzystencja pusta, gaz wypuszcza frustrat
może jeszcze mi się uda coś fajnego przeżyć
chociaż każdy z otoczenia daje mi do zrozumienia
bym uwierzył że nic mi się tutaj nie należy
taki chuj, jeszcze zobaczymy głupku
kupię twoją matkę i postawię se w ogródku
dziwko próbuje do skutku
zwyrodniałe tracki dla pierdolonych wyrzutków
e 2np najebani zrobimy to sami
chuj z wami nie potrzeba nam pomocy
ciskam kurwami wybijając oczy
niczym kamieniami z pierdolonej procy"
28,Strzelanina w szkole ,"Bum, bum, bum, strzelanina w szkole
Nabity pistolet, jubel że ja cię pierdolę
Jeden cichy koleś, usłyszy o nim pół świata
Odwrócone role - ofiara zmienia się w kata
Bum, bum, bum, strzelanina w szkole
Nabity pistolet, jubel że ja cię pierdolę
Jeden cichy koleś, usłyszy o nim pół świata
Odwrócone role - ofiara zmienia się w kata

Miarka się przebrała, zróbcie hałas, kurwa
Pałam nienawiścią, czeka na was trumna
Zrównam tę melinę do poziomu gówna
Furia, wbijam do placówki i nakurwiam
W pierdolonym szale walę jak do kaczek
Niezły szalet, brachu, w strachu puszczają zwieracze
Wypierdalam granat, rozjebana klasa płacze
Każda ściana ujebana, będzie dramat dla sprzątaczek
Dzisiaj zdechniesz za to, beng, beng
Że mi dałaś kosza, szmato, beng, beng
Pozapierdalam was dziwki
Za docinki, ksywki i gnojenie dla rozrywki
Bum, bum, jeb, jeb, ratatata
Dzisiaj, skurwysynu, ten się śmieje, kto ma gnata
Dyrektorka szmata wyłapała w kły
Jestem panem świata, póki nie przyjadą psy

Tak bardzo chciałbym, kurwo, chociaż raz
Włożyć szahida pas, wbiec do jebanych klas
I was zapierdolić
Wyjebać serię w twoją głupią twarz
Choćby jebany raz, szmato chciałaś to masz
Strzelanina w szkole

Bum, bum, bum, strzelanina w szkole
Nabity pistolet, jubel że ja cię pierdolę
Jeden cichy koleś, usłyszy o nim pół świata
Odwrócone role - ofiara zmienia się w kata
Bum, bum, bum, strzelanina w szkole
Nabity pistolet, jubel że ja cię pierdolę
Jeden cichy koleś, usłyszy o nim pół świata
Odwrócone role - ofiara zmienia się w kata

O boskie skaranie, pierdolony pojebaniec
Stare baby do graby wkładają sobie różaniec
Jak po czerwonym dywanie, kondonie, chodzę po ciałach
Szkolna zakała trzyma pierdolony kałach
Słyszę tylko 'przestań, przestań!'
Zemsta, to, dziwko, moja chwila zwycięstwa
Masowe morderstwa, jucha na suficie
Byłeś taki fafarafa, teraz błagasz mnie o życie
Nic z tego, kolego, zaczynam do ciebie mierzyć
Bo przez takie psy jak ty na życiu mi nie zależy
Beng, beng, łeb pierdolnął na pół
Wpada pod stół, a tak jebany się pruł
Oł, upierdoliłeś mi skoki
Wyciągam kutasa i zaczynam szczać na zwłoki
Jutro w wiadomościach znów będę ten zły
Już nie jestem panem świata, no bo przyjechały psy

Tak bardzo chciałbym, kurwo, chociaż raz
Włożyć szahida pas, wbiec do jebanych klas
I was zapierdolić
Wyjebać serię w twoją głupią twarz
Choćby jebany raz, szmato chciałaś to masz
Strzelanina w szkole

Bum, bum, bum, strzelanina w szkole
Nabity pistolet, jubel że ja cię pierdolę
Jeden cichy koleś, usłyszy o nim pół świata
Odwrócone role - ofiara zmienia się w kata
Bum, bum, bum, strzelanina w szkole
Nabity pistolet, jubel że ja cię pierdolę
Jeden cichy koleś, usłyszy o nim pół świata
Odwrócone role - ofiara zmienia się w kata"
29,Sutener żuli ,"PIMP, bitch ass nigga
Summertime Holocaust, bitch
West Side!

Sutener żuli, chodzę w hawajskiej koszuli
A jak chcesz sobie pojebać no to trzeba mi zabulić
Paskudne szmule które były facetami
za jebane 4 złote robią raj między nogami

Jestem sutenerem żuli, Amputuję żulom chuje
Dorabiając cyce liczę, że nikt się nie zorientuje
Buszuję po melinach, oferuję tanie wina
a gdy koleś się nie zgadza uprowadzam skurwysyna
Czasem przydaje się lina, bo zgadza się niewielu
Wór na pysk, czuję zysk, jesteś w burdelu, skurwielu!
Mamy dobrych fryzjerów, stylistów - pełna kultura
Ty pierdolony menelu, niezła z ciebie maniura!
Na skórach dziaram tribala, każda kurwa taki ma
Zgolimy ci wąsa bejbe, będą jebać cię jak psa
Nananana nana nadaję kurwom imiona
Mów do Bogadana ""Roksana"", Jan to ""Zboczona Iwona"", ziomal
Nie do wiary - nawet jest twój stary
Dał Zbyszkowi kwiaty podpisane ""Dla Tamary""
Kurwy popuszczają szpary, a ja zbieram za to pęgę
Summertime Holocaust, wakacyjny banger bejbe

Sutener żuli, chodzę w hawajskiej koszuli
A jak chcesz sobie pojebać no to trzeba mi zabulić
Paskudne szmule które były facetami
za jebane 4 złote robią raj między nogami

P-I-M-P, robię z żuli ladacznice (biatch)
Są tu stare szlaufy i analne dziewice
Sztuczne cyce, lubię robić ludzi w chuja
Myślą że to szmata, a tam żul im jaja buja
Oszukują klientelę, bo to szkolone menele
""Ładuj w dupę kierowniku mam okresa kurde bele!""
Bez pizdy na ciele te skurwiele robią dla mnie kasę
Za jabola, mortadelę zabawiają się kutasem
Robią masę innych rzeczy - na przykład taniec na rurze
Po opierdoleniu gały gratis odprowadzą wózek
Jak masz duże wymagania, przynieś róże mojej bitch
Napalony Józek chętnie weźmie z dupala do ryja
Mamy tu terminal, można płacić kartą za to
a jak nie masz hajsu zapłać butelkami szmato, ta
Weź na zeszyt, spiny nie ma
Przy moich aniołkach zapomnisz o problemach

Płać mi hajs za to
Płać mi hajs, skurwysynu
Za ten szajs, dziwko
Za ten szajs, sutener żuli

Sutener żuli, chodzę w hawajskiej koszuli
A jak chcesz sobie pojebać no to trzeba mi zabulić
Paskudne szmule które były facetami
za jebane 4 złote robią raj między nogami"
30,Szajzewideo ,"jeoeo szajzewideo
ija ija sranie do ryja
ole ole stolec na czole
mega szalone niemieckie pornole
jeoeo szajzewideo
ija ija sranie do ryja
ole ole stolec na czole
mega szalone niemieckie pornole

czy to ptak czy samolot wszyscy wkoło się pytają
nie nie
to dwie szmaty se do ryja srają
zostały uprowadzone ziomek i zrobione w jajo
je je
teraz nimi dupę wycierają
nawet człowiek pająk tutaj nie pomoże
ruchając i srając jak w jakiejś oborze
może je to jara, nic z tego kochani
przyjechały tu do pracy w charakterze niani
mają przejebane, paszporty pozabierane
niemiec się wydziera sznela, sznela, sznela
gówniany kochanek i ryje wysmarowane
gównem jak nutella ela ela ela
pornole od rana i osrana wykładzina
porwana dziewczyna w domu szuka jej rodzina
szmata niegotowa i wymiotować zaczyna
żryj to gówno kurwo bo ci zabijemy syna

jeoeo szajzewideo
ija ija sranie do ryja
ole ole stolec na czole
mega szalone niemieckie pornole
jeoeo szajzewideo
ija ija sranie do ryja
ole ole stolec na czole
mega szalone niemieckie pornole

sranie i jebanie ziom nagranie na planie
zniewolone panie żrą stolec na śniadanie
bicie, poniżanie, seksualna anomalia
śmiałe połączenie genitalia i fekalia
z dupy leci żwir pyr pyr pyr pyr
na ryje tych zdzir pyr pyr pyr pyr
fekaliowy wir pyr pyr pyr pyr
od głowy do gir pyr pyr pyr pyr
dziwki wybrzydzają to podnieca widza
błyszczą się w tej kupie jak jebana kukurydza
nie ma apetytu dostaniesz kochanie
na apetyt pierdolony apetizer sranie
żryj to gówno oeo
zwyrodnialec w kale pani buzię umorusał
żryj to gówno oeo
leci samolocik za mamusię za tatusia

jeoeo szajzewideo
ija ija sranie do ryja
ole ole stolec na czole
mega szalone niemieckie pornole
jeoeo szajzewideo
ija ija sranie do ryja
ole ole stolec na czole
mega szalone niemieckie pornole

(jeoeo szajzewideo
ija ija sranie do ryja
ole ole stolec na czole
mega szalone niemieckie pornole
jeoeo szajzewideo
ija ija sranie do ryja
ole ole stolec na czole
mega szalone niemieckie pornole)"
31,Trzecia Wojna Światowa ,"Trzecia, trzecia wojna światowa
Zamiast w okopie się chować
Wyskakuj z nami na browar
Trzecia, trzecia wojna światowa
Zamiast w okopie się chować
Wyskakuj z nami na browar, skurwysynu!

Nie zostałem zaskoczony, doszło do jebanej wojny
Płoną domy, dziwko, pierdolony konflikt zbrojny
Jestem w chuj spokojny mimo bombardowań
Jedyne moje zmartwienie to by nie skończył się browar
Najebany trep wbija ci na chatę z gnatem
Beka, bo nie czeka, czy zrobicie mu herbatę
Zapierdolił tatę, opierdolił cały barek
Wysrał się na dywan, szmato, i dobiera się do starej
Wojnaaa
Cieplejszy wieje wiatr
Wojnaaa
Znów nam przbyło lat
Wojnaaa
Płonie jebany świat
Strzelanie do ludzi, ratatatatatata
Kwiat polskiej młodzieży ginie od moździerzy
Całe miasto leży, nikt tu nie ma prawa przeżyć
Kilkoro harcerzy załapało ostrą fazę
Przy płonącym grobie grają sobie na gitarze

Trzecia, trzecia wojna światowa
Zamiast w okopie się chować
Wyskakuj z nami na browar!

Trzecia, trzecia wojna światowa
Zamiast w okopie się chować
Wyskakuj z nami na browar, skurwysynu
Trzecia, trzecia wojna światowa
Zamiast w okopie się chować
Wyskakuj z nami na browar

Drinki, świnki i zbiorowe groby
Tańce, hulańce, podmuch atomowy
Nalot dywanowy, odlotowy moment
Czuję się jakbym przeleciał Małyszowi żonę, ziomek
Domy rozpierdolone, sierota woła: ""mama""
Mam jaja wywalone na ten jebany dramat
W miejscu, w którym chwilę harcerz stał
W plamie juchy stoi pierdolony Panzerfaust
Szał podziurawionych ciał bo napierdalają z drona
Szlajam się po schronach w poszukiwaniu gibona
Ludność wywożona w miejsca, w których żyć nie da się
Zapchanymi pociągami jadą na Podlasie
Szmato, mam w kutasie, stepuję na minie
Lato w pełnej krasie, piękna wojna, skurwysynie
Świnie jak z Fallouta reagują na mnie wrzaskiem
Ściągaj tę gazową maskę, jak mi, szmato, robisz laskę

Trzecia, trzecia wojna światowa
Zamiast w okopie się chować
Wyskakuj z nami na browar!
Trzecia, trzecia wojna światowa
Zamiast w okopie się chować
Wyskakuj z nami na browar, skurwysynu"
